platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,safety_flag,final_category
YouTube,macaque pet,Primates,4F6TiFDBGto,A pet baby monkey is frightened when his owner releases him into the wild #Shorts,A pet baby monkey is frightened when his owner releases him into the wild #A #pet #baby #monkey #is #frightened #when #his ...,UgxypQYFtGGDciHR2Xh4AaABAg,That’s horrifying to see that baby monkey so scared shame on these people if you get a baby monkey then you need to keep it or don’t get another monkey,2025-02-28T19:28:38Z,https://www.youtube.com/watch?v=4F6TiFDBGto,US,US (text signal),that s horrifying to see that baby monkey so scared shame on these people if you get a baby monkey then you need to keep it or don t get another monkey,True,Primates
YouTube,macaque pet,Primates,4F6TiFDBGto,A pet baby monkey is frightened when his owner releases him into the wild #Shorts,A pet baby monkey is frightened when his owner releases him into the wild #A #pet #baby #monkey #is #frightened #when #his ...,UgwAbFOCOTjTGUhHxdd4AaABAg,"This is like taking a scared kid, and sticking him into prison with no support. I couldn’t imagine the fright in all levels, food, shelter , warmth and love… he’s an ahole!",2026-02-08T00:17:58Z,https://www.youtube.com/watch?v=4F6TiFDBGto,US,US (text signal),this is like taking a scared kid and sticking him into prison with no support i couldn t imagine the fright in all levels food shelter warmth and love he s an ahole,True,Primates
YouTube,macaque pet,Primates,4F6TiFDBGto,A pet baby monkey is frightened when his owner releases him into the wild #Shorts,A pet baby monkey is frightened when his owner releases him into the wild #A #pet #baby #monkey #is #frightened #when #his ...,UgwWev3W0yJOe6gomGx4AaABAg,"He just had to have a baby monkey. Couldn't just leave him alone. Then abandons him when it's too much work or not as fun as he thought or he just wants to go on vacation. Releasing a young monkey into an area with established troops and adults isnt going to help him survive. He has no skills to find food, stay safe from predators, non of the social skills he needs to interact with the adults. He has less than a 50/50 chance of surviving his first year in the wild. But hey, at least this guy got to have a baby monkey. And this probably wont be his last",2025-07-29T05:28:17Z,https://www.youtube.com/watch?v=4F6TiFDBGto,US,US (text signal),he just had to have a baby monkey couldn't just leave him alone then abandons him when it's too much work or not as fun as he thought or he just wants to go on vacation releasing a young monkey into an area with established troops and adults isnt going to help him survive he has no skills to find food stay safe from predators non of the social skills he needs to interact with the adults he has less than a 50 50 chance of surviving his first year in the wild but hey at least this guy got to have a baby monkey and this probably wont be his last,True,Primates
YouTube,macaque pet,Primates,4F6TiFDBGto,A pet baby monkey is frightened when his owner releases him into the wild #Shorts,A pet baby monkey is frightened when his owner releases him into the wild #A #pet #baby #monkey #is #frightened #when #his ...,UgxhJIgTV5cl_kWJxrB4AaABAg,This young monkey doesn't know how to survive in the wild. They were taken when they were newborn so living a life with humans is all they know. This is so sad for these monkeys. These people took them and these monkeys grew to love the only family they knew and then they are dumped off in the wild to live in fear and not know what it's supposed to do. They should take it to a wild life sanctuary so it could ar least have a chance of surviving.,2024-12-27T01:59:07Z,https://www.youtube.com/watch?v=4F6TiFDBGto,US,US (text signal),this young monkey doesn't know how to survive in the wild they were taken when they were newborn so living a life with humans is all they know this is so sad for these monkeys these people took them and these monkeys grew to love the only family they knew and then they are dumped off in the wild to live in fear and not know what it's supposed to do they should take it to a wild life sanctuary so it could ar least have a chance of surviving,True,Primates
YouTube,macaque pet,Primates,4F6TiFDBGto,A pet baby monkey is frightened when his owner releases him into the wild #Shorts,A pet baby monkey is frightened when his owner releases him into the wild #A #pet #baby #monkey #is #frightened #when #his ...,Ugz4SlJPD_cygRDib1J4AaABAg,"Showing their teeth in that grimace means they're terrified, not just a tiny bit scared.",2025-05-04T13:09:12Z,https://www.youtube.com/watch?v=4F6TiFDBGto,US,US (text signal),showing their teeth in that grimace means they're terrified not just a tiny bit scared,True,Primates
YouTube,macaque pet,Primates,yGua7cc7mRo,Clingy little monkey 🙈 #animal #cute #monkey,,UgzE9wha-t0bSot1Sj54AaABAg,They are RARELY abandoned. Humans kill the mothers or poach the babies and then abuse the sh*t out of them for clicks and views and money. The fact that they allow these monkeys to terrorize the other animals is just as bad. Primates ONLY abandon their offspring if it sick or diseased and the mother knows it won't make it so she won't waste resources on it.,2025-09-19T07:18:25Z,https://www.youtube.com/watch?v=yGua7cc7mRo,US,US (text signal),they are rarely abandoned humans kill the mothers or poach the babies and then abuse the sh t out of them for clicks and views and money the fact that they allow these monkeys to terrorize the other animals is just as bad primates only abandon their offspring if it sick or diseased and the mother knows it won't make it so she won't waste resources on it,True,Primates
YouTube,macaque pet,Primates,yGua7cc7mRo,Clingy little monkey 🙈 #animal #cute #monkey,,UgygVbarg_xXGvnMrbR4AaABAg,"Hate it when captors use the baby monkey's instinct to cling against it and other animals. They know that if they pair a clingy infant with any animal, the baby will hold on tight even if it is injured in the process. Captors find this amusing, and it drives Monkey Haters nuts.",2025-09-14T05:55:30Z,https://www.youtube.com/watch?v=yGua7cc7mRo,US,US (text signal),hate it when captors use the baby monkey's instinct to cling against it and other animals they know that if they pair a clingy infant with any animal the baby will hold on tight even if it is injured in the process captors find this amusing and it drives monkey haters nuts,True,Primates
YouTube,macaque pet,Primates,yGua7cc7mRo,Clingy little monkey 🙈 #animal #cute #monkey,,Ugw41MGm2IFFu4EOXbl4AaABAg,"Those monkeys were stolen by idiots as pets or youtube profit. Mothers killed. When they get too hard to handle, they are thrown back to the wilderness, and brutally killed by wild monkeys. People are assholes.",2025-12-21T07:04:40Z,https://www.youtube.com/watch?v=yGua7cc7mRo,US,US (text signal),those monkeys were stolen by idiots as pets or youtube profit mothers killed when they get too hard to handle they are thrown back to the wilderness and brutally killed by wild monkeys people are assholes,True,Primates
YouTube,macaque pet,Primates,Bzt6E0NtvpQ,THIS IS WHY MALE BABY MONKEYS ALWAYS ANNOY ME 😫 ,babymonkey #newbornmonkey #monkey #animals #animals #monkeyvideo.,UgyvNZwSpPGWGAOaXk14AaABAg,Why are you people so stupid?..you say give him back to his mother...are you some kind of idiot?..they could never get his mother because they killed her...how do you think he gets most of these baby monkeys...he goes to the market where the babies are being sold because poachers kill the mothers to get the babies so thei can sell them to the market...this guy buys them from the market so they wont die a horrible.deagh or live a horrible life with someone who dont care about them at all...you people need to do your research before you start talking out your ass,2025-12-23T14:56:28Z,https://www.youtube.com/watch?v=Bzt6E0NtvpQ,US,US (text signal),why are you people so stupid you say give him back to his mother are you some kind of idiot they could never get his mother because they killed her how do you think he gets most of these baby monkeys he goes to the market where the babies are being sold because poachers kill the mothers to get the babies so thei can sell them to the market this guy buys them from the market so they wont die a horrible deagh or live a horrible life with someone who dont care about them at all you people need to do your research before you start talking out your ass,True,Primates
YouTube,macaque pet,Primates,71A5L0ZkXQ0,"Baby monkeys have been kept since they were small, now they are giving birth",,UgwWBJ1Wmmx-lLl7OPJ4AaABAg,"God bless you sir ❤for not throwing the monkey and it's baby back in the wild cause she would be killed , you're the first I seen on the Internet to keep them at an older age ❤❤😊",2025-12-04T22:23:28Z,https://www.youtube.com/watch?v=71A5L0ZkXQ0,US,US (text signal),god bless you sir for not throwing the monkey and it's baby back in the wild cause she would be killed you're the first i seen on the internet to keep them at an older age,True,Primates
YouTube,macaque pet,Primates,oQ2rIjVI39k,Mom kick baby like ball Cuz she is really hard to discipline hybrid baby #monkey,babymonkey #monkey #monkeywild #monkeylife #macaque #Wildlife #animal #Pet #NewbornMonkey #babymonkey.,UgxEAMUJw0JSWlKNLVd4AaABAg,"This mother is outta milk and baby will not stop trying to suckel..they hang on for security purposes also..but...this hurts the mothers breast when THe suckel on empty...she is trying to get him to let go...if he will sit in her lap for awhile she can  make some more milk ..her body needs  a rest...baby thinks he is at the water pump and the well will never go dry
.",2025-05-27T18:34:12Z,https://www.youtube.com/watch?v=oQ2rIjVI39k,US,US (text signal),this mother is outta milk and baby will not stop trying to suckel they hang on for security purposes also but this hurts the mothers breast when the suckel on empty she is trying to get him to let go if he will sit in her lap for awhile she can make some more milk her body needs a rest baby thinks he is at the water pump and the well will never go dry,True,Primates
YouTube,macaque pet,Primates,oQ2rIjVI39k,Mom kick baby like ball Cuz she is really hard to discipline hybrid baby #monkey,babymonkey #monkey #monkeywild #monkeylife #macaque #Wildlife #animal #Pet #NewbornMonkey #babymonkey.,UgzntQ4tKk1cSqU7WMp4AaABAg,Never kicked her away.. I have seen this behavior for real in India.. the mothers can get down right vicious if the baby doesn’t take the hint. Actually seen a mother bite them on the head and face or really vicious the hands and will not let go at all it’ll it gets the point a flees for 20-25 ft. Away.. little sad but it hurts the mother pretty badly like trying to in very her nipple..,2026-01-17T00:18:09Z,https://www.youtube.com/watch?v=oQ2rIjVI39k,US,US (text signal),never kicked her away i have seen this behavior for real in india the mothers can get down right vicious if the baby doesn t take the hint actually seen a mother bite them on the head and face or really vicious the hands and will not let go at all it ll it gets the point a flees for 20 25 ft away little sad but it hurts the mother pretty badly like trying to in very her nipple,True,Primates
YouTube,macaque pet,Primates,LGOFbTJQuj0,The Heartbreaking Baby Monkey Crisis No Talks About,They're going extinct. Long-tailed macaques have gone from a Species of Least Concern to an Endangered Species in an ...,UgzDYChOUwon2eUX4xR4AaABAg,"Of course, this looks not as a very happyful habitat. Otherwise, I'm not sure, if it is a little bit to easy to say ""only nature is the correct habitat"". When I see documentaries about their natural life, I will resume, it will be much funny for the higher ranking monkeys, but the other ones, in lower ranking situations of life, the animals will be very distressed and like newer studies will show, they will getting same psychosomatic problems like by humans which are victims of mobbing or something else. Furtermore if they getting illnes or being injured, it will break my heart to see the suffering of them in nature.
If they will live as a pet, of course not in a small cage, rather in a bigger garden and not alone, rather with a few other monkeys, their life will have much lower fearness, instead of this a guarantee for veterin.healthcare if it will be needful and something else... ?! If I will be born again as a monkey, which kind of habitat I will prefer?!  It's a very ambivalent case, I will not feel able to say ""only this or only that will be the wisdom's last conclusion...""!!?",2026-01-17T11:57:21Z,https://www.youtube.com/watch?v=LGOFbTJQuj0,US,US (text signal),of course this looks not as a very happyful habitat otherwise i'm not sure if it is a little bit to easy to say only nature is the correct habitat when i see documentaries about their natural life i will resume it will be much funny for the higher ranking monkeys but the other ones in lower ranking situations of life the animals will be very distressed and like newer studies will show they will getting same psychosomatic problems like by humans which are victims of mobbing or something else furtermore if they getting illnes or being injured it will break my heart to see the suffering of them in nature if they will live as a pet of course not in a small cage rather in a bigger garden and not alone rather with a few other monkeys their life will have much lower fearness instead of this a guarantee for veterin healthcare if it will be needful and something else if i will be born again as a monkey which kind of habitat i will prefer it's a very ambivalent case i will not feel able to say only this or only that will be the wisdom's last conclusion,True,Primates
YouTube,macaque pet,Primates,LGOFbTJQuj0,The Heartbreaking Baby Monkey Crisis No Talks About,They're going extinct. Long-tailed macaques have gone from a Species of Least Concern to an Endangered Species in an ...,Ugy3rPyysLrRQgvIpJR4AaABAg,How do I start a sanctuary to help populate the species in danger of being extinct here in Texas?,2026-01-30T05:04:19Z,https://www.youtube.com/watch?v=LGOFbTJQuj0,US,Texas,how do i start a sanctuary to help populate the species in danger of being extinct here in texas,True,Primates
YouTube,macaque pet,Primates,LGOFbTJQuj0,The Heartbreaking Baby Monkey Crisis No Talks About,They're going extinct. Long-tailed macaques have gone from a Species of Least Concern to an Endangered Species in an ...,UgyuW2U1BYS28Mb3QHZ4AaABAg,Unfortunately to make a meaningful impact on the declining monkey populations will require a massive cultural shift in how our world views the keeping of exotic animals. Until the world as a whole starts viewing the keeping of endangered animals as repugnant there will always be people who value the money as more important than the welfare of these animals.,2026-02-15T16:17:27Z,https://www.youtube.com/watch?v=LGOFbTJQuj0,US,US (text signal),unfortunately to make a meaningful impact on the declining monkey populations will require a massive cultural shift in how our world views the keeping of exotic animals until the world as a whole starts viewing the keeping of endangered animals as repugnant there will always be people who value the money as more important than the welfare of these animals,True,Primates
YouTube,macaque pet,Primates,LGOFbTJQuj0,The Heartbreaking Baby Monkey Crisis No Talks About,They're going extinct. Long-tailed macaques have gone from a Species of Least Concern to an Endangered Species in an ...,Ugz9odetyy4XHkZg3zF4AaABAg,It makes me crazy. Especially when you see the endangered species and then dumped in the forest when they get older and not even dumped with the same  species of monkey.,2025-12-30T20:28:14Z,https://www.youtube.com/watch?v=LGOFbTJQuj0,US,US (text signal),it makes me crazy especially when you see the endangered species and then dumped in the forest when they get older and not even dumped with the same species of monkey,True,Primates
YouTube,macaque pet,Primates,2dH5QSXzJ30,The Tough Love of Rhesus Macaque Parenting!,"take look in the world of Rhesus Macaque parenting, where strict upbringing prepares young monkeys for life in the wild.",Ugz6HqvG2syEJNwvUPR4AaABAg,"Sadly they also teach each other it’s okay to steal from one another especially if it’s a newborn or elder rhesus macaque. Most mothers don’t discipline or correct their offsprings when they’re climbing, reaching, ripping and biting the foods that the has which in their social circle it’s not allowed for offsprings to take from adults because they’re still provided with nursing and their mothers are the ones who need the food in order to produce the milk that they’re so horribly addicted and demanding for. Smarter mothers are strict and harshly discipline their offsprings and correct them immediately if they try to reach for the foods that’s within the mothers possession, disciplining and teaching early from birth sets rules and the offsprings become fearful of their mothers and never dare to break rules their mother harshly disciplined them for before in future which then the mothers can eat in peace without wasting large quantities of energy fighting off their offspring whom gets stronger, faster, smarter, more resilient and determined as they grow making it much more complicated and difficult to handle over time.",2025-08-24T04:07:25Z,https://www.youtube.com/watch?v=2dH5QSXzJ30,US,US (text signal),sadly they also teach each other it s okay to steal from one another especially if it s a newborn or elder rhesus macaque most mothers don t discipline or correct their offsprings when they re climbing reaching ripping and biting the foods that the has which in their social circle it s not allowed for offsprings to take from adults because they re still provided with nursing and their mothers are the ones who need the food in order to produce the milk that they re so horribly addicted and demanding for smarter mothers are strict and harshly discipline their offsprings and correct them immediately if they try to reach for the foods that s within the mothers possession disciplining and teaching early from birth sets rules and the offsprings become fearful of their mothers and never dare to break rules their mother harshly disciplined them for before in future which then the mothers can eat in peace without wasting large quantities of energy fighting off their offspring whom gets stronger faster smarter more resilient and determined as they grow making it much more complicated and difficult to handle over time,True,Primates
YouTube,macaque pet,Primates,2dH5QSXzJ30,The Tough Love of Rhesus Macaque Parenting!,"take look in the world of Rhesus Macaque parenting, where strict upbringing prepares young monkeys for life in the wild.",UgwZeFrQ6jx4ImjFOH54AaABAg,"The babies live a tough life and are often attacked by males. Because nursing moms won't usually mate willingly. Or young, first time moms that are inexperienced. Sometimes abuse, ignore, or abandon their babies",2025-04-11T23:55:21Z,https://www.youtube.com/watch?v=2dH5QSXzJ30,US,US (text signal),the babies live a tough life and are often attacked by males because nursing moms won't usually mate willingly or young first time moms that are inexperienced sometimes abuse ignore or abandon their babies,True,Primates
YouTube,macaque pet,Primates,2dH5QSXzJ30,The Tough Love of Rhesus Macaque Parenting!,"take look in the world of Rhesus Macaque parenting, where strict upbringing prepares young monkeys for life in the wild.",Ugz0Yk_Dceyoy_W0Z2x4AaABAg,"these animals don't know human feelings and their behavior is dictated solely by wild instinct, adults can kill their young without a moment's hesitation at their discretion, for example if the young one is the first to taste the fruit found by the troop or even with no reason",2026-01-17T01:02:25Z,https://www.youtube.com/watch?v=2dH5QSXzJ30,US,US (text signal),these animals don't know human feelings and their behavior is dictated solely by wild instinct adults can kill their young without a moment's hesitation at their discretion for example if the young one is the first to taste the fruit found by the troop or even with no reason,True,Primates
YouTube,macaque pet,Primates,jLLi2c-c3-o,Baby Macaque Social Skills Tested by Violent Elder | Growing Up Wild | BBC Earth,Living in a large troop comes with its own complexities when there is a strict social hierarchy at play. This young baby macaque is ...,Ugz61Pjl-XST2UYNzEp4AaABAg,"I had a violent elder too back in my day. It led to teenagers, drinking and smoking",2025-03-13T20:27:05Z,https://www.youtube.com/watch?v=jLLi2c-c3-o,US,US (text signal),i had a violent elder too back in my day it led to teenagers drinking and smoking,True,Primates
YouTube,macaque pet,Primates,jLLi2c-c3-o,Baby Macaque Social Skills Tested by Violent Elder | Growing Up Wild | BBC Earth,Living in a large troop comes with its own complexities when there is a strict social hierarchy at play. This young baby macaque is ...,UgyEY-B4bsLviRmu3DZ4AaABAg,There is some false info in this doc. That baby female monkey had nothing to worry about with tbe alpha male if its his offspring. Shes still not really in danger if she is an offspring of one of his adult females in the troop,2023-09-07T14:24:54Z,https://www.youtube.com/watch?v=jLLi2c-c3-o,US,US (text signal),there is some false info in this doc that baby female monkey had nothing to worry about with tbe alpha male if its his offspring shes still not really in danger if she is an offspring of one of his adult females in the troop,True,Primates
YouTube,pigtail macaque pet,Primates,01U1nV8NNos,Few Thing About Pigtail Macaque you Should know,Just explain about pigtail macaque.,Ugxq9u22bcYXi5caIAd4AaABAg,A lot of people don't understand Macaques live in troops and males become more dominant as they age. Like you say if you hurt them when they are a bit smaller they can and will hurt you back later. You take beautiful care of these guys Jamil. You don't advocate monkeys as pets for everyone because they really are not pets. It's a life work. A dog or a cat is a pet. Love ur videos,2021-05-18T06:53:10Z,https://www.youtube.com/watch?v=01U1nV8NNos,US,US (text signal),a lot of people don't understand macaques live in troops and males become more dominant as they age like you say if you hurt them when they are a bit smaller they can and will hurt you back later you take beautiful care of these guys jamil you don't advocate monkeys as pets for everyone because they really are not pets it's a life work a dog or a cat is a pet love ur videos,True,Primates
YouTube,pigtail macaque pet,Primates,GAKfOWicmKQ,#monkey #babymonkey #cute #animals #adorable #smallbabymonkey #littlebabymonkey #adorably #funny,,Ugx6zHmuCc6elb8D-yd4AaABAg,They are scared to death! Why do you people keep stealing these babies! And don't tell me there abandoned,2026-02-08T14:20:21Z,https://www.youtube.com/watch?v=GAKfOWicmKQ,US,US (text signal),they are scared to death why do you people keep stealing these babies and don't tell me there abandoned,True,Primates
YouTube,pigtail macaque pet,Primates,GAKfOWicmKQ,#monkey #babymonkey #cute #animals #adorable #smallbabymonkey #littlebabymonkey #adorably #funny,,UgwC-9Q91XSdK4a-O4Z4AaABAg,"STOP STEALING BABY MONKEYS FROM THEIR MOTHERS!!!!
😡😡😡😡😡😡😡😡
Their mothers are likely DEAD, KILLED by the poachers who STOLE this baby!! Are you that desperate for a baby that it’s ok to KILL one animal so YOU can STEAL ITS BABY?!? What’s wrong with you? Are you that heartless and unkind?
Poachers, markets and YOU, who capture,sell or adopt these babies need to be held accountable. It’s wrong.",2025-12-31T14:21:24Z,https://www.youtube.com/watch?v=GAKfOWicmKQ,US,US (text signal),stop stealing baby monkeys from their mothers their mothers are likely dead killed by the poachers who stole this baby are you that desperate for a baby that it s ok to kill one animal so you can steal its baby what s wrong with you are you that heartless and unkind poachers markets and you who capture sell or adopt these babies need to be held accountable it s wrong,True,Primates
YouTube,pigtail macaque pet,Primates,Ehm3K9deMx0,Repost : Unboxing Baby Monkey @ 21/12/2024  #monkey #babymonkey #cute #animals #funny,,Ugy9novhPuSH2okE3M94AaABAg,Look at the fear in its eyes.,2025-09-05T23:17:57Z,https://www.youtube.com/watch?v=Ehm3K9deMx0,US,US (text signal),look at the fear in its eyes,True,Primates
YouTube,pigtail macaque pet,Primates,Ehm3K9deMx0,Repost : Unboxing Baby Monkey @ 21/12/2024  #monkey #babymonkey #cute #animals #funny,,UgyXbAH2IbzYZ7QdpoR4AaABAg,"How anyone could think of this, or call this funny is beyond me. I hope this isn’t really how getting a pet monkey happens. This is really despicable. That poor little baby is so scared and traumatized already. Where I come from, this gets you jail time.",2025-09-18T16:59:34Z,https://www.youtube.com/watch?v=Ehm3K9deMx0,US,US (text signal),how anyone could think of this or call this funny is beyond me i hope this isn t really how getting a pet monkey happens this is really despicable that poor little baby is so scared and traumatized already where i come from this gets you jail time,True,Primates
YouTube,pigtail macaque pet,Primates,Ehm3K9deMx0,Repost : Unboxing Baby Monkey @ 21/12/2024  #monkey #babymonkey #cute #animals #funny,,UgxpikN8rYVxaj2imoF4AaABAg,Hi … hell the poor thing scared shitless!! Need light need food need bath hungry ..,2025-10-30T03:20:12Z,https://www.youtube.com/watch?v=Ehm3K9deMx0,US,US (text signal),hi hell the poor thing scared shitless need light need food need bath hungry,True,Primates
YouTube,pigtail macaque pet,Primates,Ehm3K9deMx0,Repost : Unboxing Baby Monkey @ 21/12/2024  #monkey #babymonkey #cute #animals #funny,,UgzflnekSfwTa-xChN94AaABAg,That poor baby is scared to F'ing death. And you think it's funny lady?! Nothing funny about stealing an infant from its mother. Stuffing it in a box and starving it. Not even any water. He's calling and begging for his mama. This really pisses me off!!!,2025-09-23T16:21:57Z,https://www.youtube.com/watch?v=Ehm3K9deMx0,US,US (text signal),that poor baby is scared to f'ing death and you think it's funny lady nothing funny about stealing an infant from its mother stuffing it in a box and starving it not even any water he's calling and begging for his mama this really pisses me off,True,Primates
YouTube,pigtail macaque pet,Primates,bm0-rIWCQP0,30-08-24 abandoned winky &amp;Binky &amp; kT #abanonedmonkey,30-08-24 abandoned winky &Binky & kT #abanonedmonkey.,UgwoPTKZTnqTEBPoD_94AaABAg,"Could this be a abandoned pet ? People take baby monkeys. Then when they don't want them anymore, they dump them in the forest. The tribes may not take them in.  Sometimes they attack them or kill them.",2025-11-25T17:58:21Z,https://www.youtube.com/watch?v=bm0-rIWCQP0,US,US (text signal),could this be a abandoned pet people take baby monkeys then when they don't want them anymore they dump them in the forest the tribes may not take them in sometimes they attack them or kill them,True,Primates
YouTube,pigtail macaque pet,Primates,i4jYSaw6Gdw,monkey is scared 😅😅😅😅😅 #animals #baby,,UgwX7wA5P3U0sEp17XV4AaABAg,Didn’t look scared to me. Looked like it got hungry,2025-11-28T15:59:08Z,https://www.youtube.com/watch?v=i4jYSaw6Gdw,US,US (text signal),didn t look scared to me looked like it got hungry,True,Primates
YouTube,pigtail macaque pet,Primates,i4jYSaw6Gdw,monkey is scared 😅😅😅😅😅 #animals #baby,,Ugy1ZJm-uWIuJmRZ67x4AaABAg,Smacking it's lips is a   Sign that it's Scared or dont want any problems.,2026-02-07T03:59:23Z,https://www.youtube.com/watch?v=i4jYSaw6Gdw,US,US (text signal),smacking it's lips is a sign that it's scared or dont want any problems,True,Primates
YouTube,pigtail macaque pet,Primates,i4jYSaw6Gdw,monkey is scared 😅😅😅😅😅 #animals #baby,,UgxDnjD7p6teOSsZBOV4AaABAg,It's not really that scared or it would have fear grimaced. It's only lip smacking because it's showing this head that it isn't a threat itself.,2025-12-15T23:59:09Z,https://www.youtube.com/watch?v=i4jYSaw6Gdw,US,US (text signal),it's not really that scared or it would have fear grimaced it's only lip smacking because it's showing this head that it isn't a threat itself,True,Primates
YouTube,pigtail macaque pet,Primates,i4jYSaw6Gdw,monkey is scared 😅😅😅😅😅 #animals #baby,,UgzUBg1sEILYBF4x9qJ4AaABAg,That’s not screaming it’s a I like you please like me gesture. When baby monkeys are scared or mad they scream this baby isn’t screaming,2026-01-23T23:17:25Z,https://www.youtube.com/watch?v=i4jYSaw6Gdw,US,US (text signal),that s not screaming it s a i like you please like me gesture when baby monkeys are scared or mad they scream this baby isn t screaming,True,Primates
YouTube,pigtail macaque pet,Primates,i4jYSaw6Gdw,monkey is scared 😅😅😅😅😅 #animals #baby,,Ugxbr6bBe6GW9pTA0t54AaABAg,"Oh, Get, 😅For Real. He, Does'nt Look Scared At All Really. He Hears You Talking, And Then, He Starts Talking TOO Her. They All Love Their Mothers. 😅Oh, You Just 🤔 Think Your Kool And Cutesy. This Is A Gohd One Though, I HAVE TOO Say😅😅😅 Take Care Ya'll. Love CoCo Co 💜💖💝💙💚💖💝💜Heart.",2025-09-15T23:06:57Z,https://www.youtube.com/watch?v=i4jYSaw6Gdw,US,US (text signal),oh get for real he does'nt look scared at all really he hears you talking and then he starts talking too her they all love their mothers oh you just think your kool and cutesy this is a gohd one though i have too say take care ya'll love coco co heart,True,Primates
YouTube,pigtail macaque pet,Primates,i4jYSaw6Gdw,monkey is scared 😅😅😅😅😅 #animals #baby,,UgymbI_FA4mrCZqUp1R4AaABAg,Wouldnt you be scared if a body-less head suddenly appeared in front of you. While a giant was holding you,2025-08-24T21:29:11Z,https://www.youtube.com/watch?v=i4jYSaw6Gdw,US,US (text signal),wouldnt you be scared if a body less head suddenly appeared in front of you while a giant was holding you,True,Primates
YouTube,pigtail macaque pet,Primates,lgButdfaibQ,what Happen on abandoned Stumptail Balina 001 #abandoned,Monkey Discovery what Happen on abandoned Stumptail Balina 001 #abandoned #monkey #abandoned #babymonkey #Joyce ...,UgzyC9OfWXtJpZ4oJyx4AaABAg,"Remember thar cute little pet baby monkey ? Well this is it now.    They take baby monkeys. Many times the mothers are KILLED to get the baby. They want you to  think they are loving the baby monkey, but it is being  ""Tortured"". The diapers and clothing gives them bad rashes. They do not make good pets when they are grown. Then when they don't want them anymore, they dump it in the forest. Many times the tribes will not take them in. They may attack or kill the unwanted pet. The unwanted pet has been raised as a child, hand fed and protected. Now it must tend for it's self. It does not know how to live in the wild. It's mother never taught it. They make these video's and post them on YouTube. Some people get paid for YouTube videos that get likes. I will not stop posting this till they STOP making pets of baby monkeys.",2026-02-03T01:28:19Z,https://www.youtube.com/watch?v=lgButdfaibQ,US,US (text signal),remember thar cute little pet baby monkey well this is it now they take baby monkeys many times the mothers are killed to get the baby they want you to think they are loving the baby monkey but it is being tortured the diapers and clothing gives them bad rashes they do not make good pets when they are grown then when they don't want them anymore they dump it in the forest many times the tribes will not take them in they may attack or kill the unwanted pet the unwanted pet has been raised as a child hand fed and protected now it must tend for it's self it does not know how to live in the wild it's mother never taught it they make these video's and post them on youtube some people get paid for youtube videos that get likes i will not stop posting this till they stop making pets of baby monkeys,True,Primates
YouTube,pigtail macaque pet,Primates,lgButdfaibQ,what Happen on abandoned Stumptail Balina 001 #abandoned,Monkey Discovery what Happen on abandoned Stumptail Balina 001 #abandoned #monkey #abandoned #babymonkey #Joyce ...,UgxRcAdfKhhzY5zc6xx4AaABAg,Es gibt andere Sorgen als das ob der blöde affe ein Trauma hat usw der in der nächsten stunde v einem hund oder auto gekillt werden könnte in einem Land wo sie affen jagen u sagen pestkontrolle,2026-02-01T07:12:57Z,https://www.youtube.com/watch?v=lgButdfaibQ,US,US (text signal),es gibt andere sorgen als das ob der bl de affe ein trauma hat usw der in der n chsten stunde v einem hund oder auto gekillt werden k nnte in einem land wo sie affen jagen u sagen pestkontrolle,True,Primates
YouTube,pigtail macaque pet,Primates,aPng9D5z4WQ,Young Male Pigtail Macaque Try To Tackle Shaki,"We just resting under the Rambutan trees, then I saw shaki make a face to the big trees not far from us. after clearly looking there ...",UgxRAiPHsmFVAK7Ph8x4AaABAg,"Ohhhhh dear jamil ,there’s more than one in the trees I saw others in the trees as well ,is she in season jamil.shes still looking for him, ,my god I would be afraid 😮shaki wants a boyfriend 😅😊❤❤❤ don’t let her outside jamil she might get hurt, ohhhh god bless her heart 💓🙏🙏🙏.      🚩🐒👎",2022-09-25T11:36:43Z,https://www.youtube.com/watch?v=aPng9D5z4WQ,US,US (text signal),ohhhhh dear jamil there s more than one in the trees i saw others in the trees as well is she in season jamil shes still looking for him my god i would be afraid shaki wants a boyfriend don t let her outside jamil she might get hurt ohhhh god bless her heart,True,Primates
YouTube,pigtail macaque pet,Primates,aPng9D5z4WQ,Young Male Pigtail Macaque Try To Tackle Shaki,"We just resting under the Rambutan trees, then I saw shaki make a face to the big trees not far from us. after clearly looking there ...",UgxNH65vxIuG0C2K2rZ4AaABAg,Do you ever get worried at night time when they are in their cage? I mean they can’t fully reach each other but still can do hurt??,2022-09-25T22:00:43Z,https://www.youtube.com/watch?v=aPng9D5z4WQ,US,US (text signal),do you ever get worried at night time when they are in their cage i mean they can t fully reach each other but still can do hurt,True,Primates
