platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,sentiment_label
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgxW3mTE6lxpC52ORnJ4AaABAg,hey i doing a ball python enclosure and before that have a bearded dragon and i made the coconut fiber and play sand mix can i use that or you recommend change for coco chip,2023-09-09T16:28:45Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgzxeOmV71LQCsDD7TV4AaABAg,"Love box turtles all the way, the best of the best in my opinion!! That said, I do also have love for my Russian torties, as well as my adult male stinkpot which I adopted from a vendor at an expo that adopts out unwated shelled bois and birds.",2023-09-07T23:58:50Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgzVG_8G4LZX_t4cfEp4AaABAg,Honestly making a vid about the best pet tortoises would be nice. Like I live in a region where it gets FAR too cold to keep a tortoise outside for the majority of the year but most species I know about are like... the big boys that absolutely aren't really house pets lol. I'm sure there's many species out there under a foot long that would work as a house pet but they just don't get as much attention in the hobby in my experience.,2023-09-07T23:03:22Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgzWdvYEbfNqGMBuowl4AaABAg,"Anyone in Ontario Canada who wants a red-eared slider turtle, I can’t recommend Little Res-Q enough. They’re a designated slider sanctuary and they have SO MANY turtles that are on their waiting list, not even counting the ones already available for adoption.",2023-09-08T02:33:30Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgxnDCVJOR2v6OvVj3Z4AaABAg,"You actually de-influenced me from getting a turtle, so thank you",2025-07-01T14:07:31Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgxmsBlv1tUKxwjCHrV4AaABAg,"How did your Mississippi map turtle accommodate with your YBS? I'm thinking of putting a much smaller aquatic turtle species with my YBS in a new 130g I bought. My YBS is female and she's 12 years old at 8 inches. I don't believe she'll grow much more than that because I've had her her entire life, and gave her all her necessities so she's grown well. I just don't want any aggressive fighting.",2025-02-25T16:57:59Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,Mississippi,Neutral
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgwXTRkTA95KKhg_dL14AaABAg,"I have a baby painted turtle 
And a baby snapping turtle 
I am aware snapping turtles get big so I have a plan when he gets bigger, same with the painted turtle, they not in the same tank, I feed them crickets and frozen carnivore diet and frozen omnivore diet, they have a heat lamp but that is being used for a baby quail, but the are right by the window where the sun is. I am pretty sure this is all a good setup until they get bigger.
Thank you for your time.",2023-09-08T00:12:43Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgwUUzvmE0TMq4Cr-ZN4AaABAg,I got 2 red ears given to me one is special needs was attacked by something,2023-09-17T06:09:39Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Negative
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgyszcIVl2PIcOx0hft4AaABAg,here in 2025 - i would love to see a box turtle care guide !,2025-07-22T07:07:59Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgxIW2SLKv07-xD0bQJ4AaABAg,"Thank you so much for what you're doing.  Because of you and your videos,  I have been able to choose (and not chose) the right reptiles for me and my family! I have been on the road to many bad decisions when your videos have saved the day (and possibly the reptile). Do you sell fresh water turtles, and if so,  do you ship to the U.S?  Thank you for your time! I know you're very busy!",2023-09-17T01:21:08Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgzIHHAlarLmzx0AZNd4AaABAg,"There are ways to cut down on the cost of filtration. I use a hang on back built for a 50 gallon on a 40 gallon with a musk turtle. All the research I did suggests that because all the most common aquatic turtles (even the musks) are carnivores and make such a mess that I’d need something capable of handling twice the that. So a filter for an 80. Instead I just added stuff. It has a pre-filter sponge on the intake, and then I stuffed the reservoir with bio media rings and filter sponges. I also put a bunch of floating water plants in(frog bit and water spangle) along with Java moss. The filter, sponges, filter media, and plants cost me like $60 total. I clean the sponges once every week and a half to 2 weeks. I check the parameters then too and the nitrates are always nonexistent so I have to add fertilizer for the plants. There’s also a colony of guppies in there too along with one female bristle-nose pleco. Just so you understand what this filter and plants are tackling.",2023-09-08T01:10:39Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgygBNfPBZ0ph8qZQAF4AaABAg,"Es verdad que en north America hay tortugas muy bonitas, pero yo esperaba ver especies de todo el mundo de México , de África, de así o hasta de sudamérica, supongo que no hay mercado para esas especies en EEUU",2025-10-06T02:53:12Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Negative
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgwTwXTe2yZWeO3N1fF4AaABAg,I have a single razorback musk...in a 125 gallon.,2024-06-19T22:28:30Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,xMUYniqdrxM,See the baby turtle meet its turtle mother after hatching,See the baby turtle meet its turtle mother after hatching.,UgxgtYCg19UyFVkIT-R4AaABAg,It’s not a turtle it’s a tortoise 😊 ( pls dont fight in replies im sorry,2025-05-29T01:02:14Z,https://www.youtube.com/watch?v=xMUYniqdrxM,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,xMUYniqdrxM,See the baby turtle meet its turtle mother after hatching,See the baby turtle meet its turtle mother after hatching.,UgxyAy9-ajhQJxT9kCN4AaABAg,"ang sa turtle bagay sa.
laki so cute mama sa mamayana sa
in ang mga ito?
a sa mga ❤",2025-07-08T09:06:15Z,https://www.youtube.com/watch?v=xMUYniqdrxM,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,xMUYniqdrxM,See the baby turtle meet its turtle mother after hatching,See the baby turtle meet its turtle mother after hatching.,UgyHns_zBJW7levR8KF4AaABAg,Zapatos de los niños que no se van en la mañana no me gusta,2026-02-09T18:33:01Z,https://www.youtube.com/watch?v=xMUYniqdrxM,US,US (text signal),Negative
YouTube,bog turtle pet,Turtle/Tortoise,xMUYniqdrxM,See the baby turtle meet its turtle mother after hatching,See the baby turtle meet its turtle mother after hatching.,UgwSdqzGJbVPsELvGZR4AaABAg,"Why would they leave, or more likely put the shell back on, the baby tortoise? The egg sac has already been absorbed into the animal meaning its been at least a few days or weeks since the tortoise hatched",2025-07-31T14:59:12Z,https://www.youtube.com/watch?v=xMUYniqdrxM,US,US (text signal),Negative
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugxeyj5ryWxvaWWVoIZ4AaABAg,Yup my dad didn't think when he got 4 of them 😅 he end up building an entire pawn in the backyard just for them for four turtles 🤣🖤,2022-06-24T15:08:06Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgySMNH0vPYVMpJiCPF4AaABAg,I rescued a RES turtle i had no idea how much work and money go into their needs. I was thinking of giving it away. But we fell in love with her and couldn't give her up. It took time but now it's easier to care for her. She a character! always wants attention and it's super friendly  likes head and chin rubs. She's our first pet and brings joy to our family.,2022-11-09T18:33:52Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugwy7owXT0gfTlNBBMR4AaABAg,"And don't forget everyone: Adopt, don't shop also applies to turtles. You can adopt them from some shelters or from previous owners who are no longer able to take care of their pets.",2022-06-26T10:52:33Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwmrM9Z1Ff_QHkBFCl4AaABAg,"I have had my turtle for almost 2 years now, and when my parents first told me i was aloud to finally get a turtle when i was 10, i literally binged on all and i mean all of your videos at that time! I had always wanted a turtle forever and i have been so happy watching my turtle grow! When i first got him, he was the size of a quarter, and look at him now!(in my profile picture) i definitely understand all of the information you said today and i hope all the new turtle keepers can enjoy their turtles just as much as us!",2022-06-24T16:32:26Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugx8jnHU57mgyHrbO7l4AaABAg,"Been doing research for almost 2 years now. I have wanted a turtle for the longest time, but haven't gotten one yet because I don't have enough space to give the turtle a proper enclosure. I'm moving houses soon and finally able to get a turtle, after 2 years of research!! Getting a Mississippi Map turtle within 2 months. Soooo excited",2022-06-24T20:09:02Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,Mississippi,Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugzzuc_TvE6tB_ffPLF4AaABAg,"Even tho i know the cost and the responsibility i really like watching these because it makes me really think if im making the right choice, which i am! I am finally getting a turtle in a couple weeks, but still working hard to get everything i need, happy turtle keeping!",2022-06-24T17:45:02Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgyPa-TZqqvRDd7bzqV4AaABAg,"Hi, thanks for helping me through the years of owning turtles, I learned a lot. And now my turtles are having a happy life just because of your channel! Hoku is sooo sooo adorable ❤",2022-06-30T13:14:28Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxCWFPlAt5EV2o7GLB4AaABAg,Thank you for getting me into to turtles and showing me the proper care I now have a baby musk turtle and I love him so much thank you,2022-06-25T03:38:16Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxYQ6DcjCjR1yNpYV14AaABAg,I got a poor red eared slider at a pet shop with dirty water and a wrong diet. He is now the happiest lil’ guy I’ve ever seen in my whole life!❤😊,2025-10-03T09:19:28Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxB9_vL8xQSfrwkqBp4AaABAg,I think it depends on your turtles temperament because my RES loves head scratches and cuddles(we are cuddling as I watch this video). They do cost a pretty penny to maintain though I just did the math for my budget and in the couple of months I have had her I am in the hole thousands of dollars,2022-06-24T21:23:31Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugy4W8Q4O1mOj2WxFnB4AaABAg,I make impulsive purchases all the time. I’m cursed. One walk through Petco and I came out with a yellow belly slider and an aquarium kit. No research. I’ve been watching all your turtle videos and they’ve been so Informative 😅 thank you so much for putting in the time to help people like me 🐢,2022-10-19T03:43:07Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxoXbuXpVGZhqQJ7QR4AaABAg,omg yaaas i love de turdles me likey dem so much,2025-01-08T02:03:28Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgzTtixLMyAvQJXEROR4AaABAg,"All right, you convinced me",2024-09-03T15:30:21Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugw7emDgzN0MWzP00eJ4AaABAg,"I request you make a video on the first aid which we can provide a turtle in home if it's sick, especially swollen eyes and respiratory system problems as many places don't have vet specific for reptiles.",2023-09-14T10:13:56Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Negative
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwpHiQmh1s1u8NdR2x4AaABAg,Can you pls tell me can we use normal bulbs instead of UV A and B for turtles? I want to buy a red eye slider turtle baby.,2023-08-27T09:47:05Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgweESPEvizxCjpMmN14AaABAg,"i have recently purchased a red eared slider from a shady buyer and he was in poor condition, some of the things have healed (like scabs on his neck and limbs) but his shell area is taking longer to heal, i have had him for 2 weeks now an he is very happy and (sort of) healthy",2022-06-26T05:00:24Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxApC9Ft5O6ELkoApl4AaABAg,"I came here for the research on water changes\ cleaning i think i havent made a thorough clean for over two months easy, ive been doing awater change BUT it is winter here now so the turtle is mostly sleeping as i am keeping it with cool water as the tank is on the ground next to a radiator and the balcony door and the thing eats like once a week and even then it looks like the food just stays in the water for few days, also I did this last winter and I have the thing growing nicely 👍",2025-02-06T15:25:45Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwxUIpyKD-dw98AsdJ4AaABAg,i had an all black  diamond back turtle who unfortunately passed in September of 2020 and OMG I WANT MORE,2023-10-17T21:14:44Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxqdvHLdOKEHyHVGih4AaABAg,my dad got 2 turtles for me and my sister I've now had them for 3 years,2023-03-17T23:02:35Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwpISOt9QbfVPtuTZ94AaABAg,Can any of you please tell me a video how to take care of a land turtle cuz I've been searching up so many times that I cannot find any they're always not land turtles it's either water turtles or box turtle,2024-06-02T18:26:36Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgweZzP6g3D5uPOO5YN4AaABAg,You going to be at the pacnw reptile show in Puyallup this month,2022-07-03T09:36:20Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugxspy1m7vtUv4KOtqh4AaABAg,"Ive replied to alot of comments with cool stories and info about turtles, and the one thing we all have in common is that we love turtle keeping!",2022-06-24T22:47:12Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgzH_BvrCDrjr2jQckB4AaABAg,"im going ot get one of the smaller turtles, is a fish tank water filter usable? or do i have to buy one?",2023-02-04T01:08:39Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgzxnuKYCf_y7AYjjyt4AaABAg,"I have this white fungus in my tank, is this good or bad?",2022-07-05T21:06:56Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwS_OWp02g-KVT5Mm94AaABAg,Ok so I found this turtle wondering around my house and I decided to keep it but I don't know how to take care of it properly and I need help,2023-11-24T12:35:39Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugy16hYI5PCiwFHZ2CV4AaABAg,"Back when I was young, I found a turtle in a coulee. Took him, put him in a bucket with a rock. I fed him bugs I found in the yard or around the house. Maybe some lettuce or cabbage. Even threw in a small lizard or two. Didnt know they actually ate lizards. worms were his favorite. But he usually hated beetles because everytime he ate one, he'd spit it out. 

Id clean out his bucket and his shell when they became too mossy. Just used regular hose water. We kept him outside all year long, even when it was cold. My parents didnt want a big old bucket of stinky water in the house.

I was scared when I walked outside to see the top of the bucket water completely frozen over. Thought my turtle had froze to death. But once the ice thawed, he was alive and well every time. That must have something to do with turtles being cold blooded.

But one day it rained and the bucket overflowed with water and thats when the turtle got out and we never saw him again. We think he made it back to the coulee.

Thats how I took cared for my turtles when I was a kid. But now that Im older and my nieces and nephews want a pet turtle, Im looking for more modern ways of taking care of turles. Even though im sure the traditional methods works, I just dont want their bucket to overflow with water and the turtle manages to get out.",2024-08-02T11:49:45Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugyn1uJU-_cLQK3jgdp4AaABAg,I’m thinking to get a land turtle not a one that is used to living in body’s of water,2023-03-16T05:43:17Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgzzfVshMbpLo1L6WSF4AaABAg,"She’s right about the money!! I’m in the process of starting my tank I already spent over 300 💀 and I still have to buy a few more things😭( some items I didn’t really need, so it could be less) but still is enough to break ya pockets a little 😂",2022-06-24T22:45:36Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgyoFDOPk-H5OnFZoYt4AaABAg,"I am considering either getting a musk turtle or an axolotl. In your opinion, which one is easier to care for?  It seems like axolotls get sick very easy, at least from everything I have read. I would really value your input, I think you are so knowledgeable and I love your videos!",2022-07-19T18:42:48Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxVaRZ_dyO1ekPSSr14AaABAg,Can i ask where you get your turtles in uk?,2024-09-01T21:57:07Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugw7wKxxF1ZbV3jcAft4AaABAg,I have had my red ear slider form little to 16years old now she is well trained i pick up and hold her every can hand feed to very lovable to me wont bite me too !!!,2024-09-14T10:22:34Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxT6vZr-TKE38Ka0o94AaABAg,"I absolutely love turtles, and now that I’m graduating and living by myself I want to get a turtle. I already have a half sleeve tattoo of a turtle swimming in the pond in my parents old backyard.  I am so in love with turtles. My mom use to say the reason I love turtles so much is because I’m so internal and never leave my shell.
I think I love turtles so much because of Squirt, the baby turtle from finding Nemo (the cutest cartoon/animated character)",2023-06-10T06:28:05Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgzZTBGOJn5JSU0uSLV4AaABAg,"I have had my Northern map turtle for about 31 years. He is still going strong. I am now in the process of setting up a much larger tank with a topper. I'm going to try adding some fish, as Northern map turtles mainly eat crustaceans and insects. They aren't fond of fish. Hopefully it goes well!",2022-12-13T03:15:47Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgzDVM9MX-Tj62TWJ-54AaABAg,I have 2 Pink bellied side neck hatchlings and 1 adult female. Can they mingle or will she try to eat them. Currently have a mini tank inside the big tank for separation while they associate.,2024-04-19T21:53:45Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Neutral
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgzH-Q9x1lDbwbDDlux4AaABAg,Hi dear I have 3.5 months old turtles... One is quite friendly but other is lil scared.. How to gain it's trust?? Please help...,2022-10-11T16:05:42Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Positive
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgyDugpHoz0q7o5u90J4AaABAg,hi my names Nevaeh i am looking into getting a turtle because they are my fav animal and i was wondering if a turtle tank could make your room smell bad,2024-04-09T20:52:00Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),Negative
