platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,legality_type,legality_score
YouTube,gibbon pet,Primate,RBIQBavWFHc,Man Lives With His Two Pet Gibbons,"ID: 3447750 ONSCREEN CREDIT - @eldar.gadjiev This man lives with two pet gibbons in his home in Moscow, Russia. Designer ...",UgzKs-A6g-iP25YLSrN4AaABAg,"this is not wholesome btw; gibbons cannot be kept as pets, it’s harmful for them in the long run",2026-01-19T18:20:41Z,https://www.youtube.com/watch?v=RBIQBavWFHc,US,US (text signal),this is not wholesome btw gibbons cannot be kept as pets it s harmful for them in the long run,Legal Risk / Restriction,0.5849924683570862
YouTube,gibbon pet,Primate,RBIQBavWFHc,Man Lives With His Two Pet Gibbons,"ID: 3447750 ONSCREEN CREDIT - @eldar.gadjiev This man lives with two pet gibbons in his home in Moscow, Russia. Designer ...",Ugw9WTw8wo8NO5ECgtR4AaABAg,"The little guy is cute, but this should be illegal as the little guys need to be in a zoo or the wild.",2025-01-28T04:11:25Z,https://www.youtube.com/watch?v=RBIQBavWFHc,US,US (text signal),the little guy is cute but this should be illegal as the little guys need to be in a zoo or the wild,Legal Risk / Restriction,0.5344294309616089
YouTube,gibbon pet,Primate,RBIQBavWFHc,Man Lives With His Two Pet Gibbons,"ID: 3447750 ONSCREEN CREDIT - @eldar.gadjiev This man lives with two pet gibbons in his home in Moscow, Russia. Designer ...",UgwBpQSXHXiTXzHR4Qx4AaABAg,"Isn't that illegal? They're endangered. They're wild animals anyway. They cannot thrive well in homes, no matter how well-cared they are.",2024-12-16T19:42:33Z,https://www.youtube.com/watch?v=RBIQBavWFHc,US,US (text signal),isn't that illegal they're endangered they're wild animals anyway they cannot thrive well in homes no matter how well cared they are,Legal Risk / Restriction,0.38755154609680176
YouTube,gibbon pet,Primate,nRbDIb4J3bo,Funny Gibbon Intrigued by Guide Dog in Zoo,"A funny gibbon is intrigued by a guide dog who visited a zoo. The footage, captured at Dudley Zoological Gardens on Saturday, ...",UgyUNHP5X8pc6uErCG54AaABAg,"In Russia you dont look at animals at zoo, animals look at you",2021-04-09T08:03:08Z,https://www.youtube.com/watch?v=nRbDIb4J3bo,US,US (text signal),in russia you dont look at animals at zoo animals look at you,Legal Risk / Restriction,0.5832528471946716
YouTube,howler monkey pet,Primate,zBC-Rr1Ky0c,Sound of a Howler monkey.,"Ever wondered what a howler monkey sounds like? Their deep, resonant calls echo through the rainforest, creating an ...",UgxILB5j40VGbioK0KV4AaABAg,If I saw this outside my house I just know I would be in jail.,2025-04-15T01:16:49Z,https://www.youtube.com/watch?v=zBC-Rr1Ky0c,US,US (text signal),if i saw this outside my house i just know i would be in jail,Legal Risk / Restriction,0.5827234983444214
YouTube,lemur pet,Primate,LAQ42tTM6bY,Man Takes His Pet Lemur to Walmart || ViralHog,"Occurred on July 11, 2023 / USA Shoppers stop to talk to a man and his pet lemur at Walmart. Contact licensing@viralhog.com to ...",UgxIslAegzmRNLkr0E94AaABAg,This should be illegal. Wild animals belong in the wild.,2023-07-13T16:34:56Z,https://www.youtube.com/watch?v=LAQ42tTM6bY,US,US (text signal),this should be illegal wild animals belong in the wild,Legal Risk / Restriction,0.5638275146484375
YouTube,lemur pet,Primate,LAQ42tTM6bY,Man Takes His Pet Lemur to Walmart || ViralHog,"Occurred on July 11, 2023 / USA Shoppers stop to talk to a man and his pet lemur at Walmart. Contact licensing@viralhog.com to ...",UgzUOmOBWvpe3N5UQEB4AaABAg,It’s disgusting. there should be better animal laws. stuff like this makes me so mad. people are so ignorant. wild animals belong in the wild. it’s that simple but a lot of stupid selfish people don’t care.,2023-07-14T21:23:42Z,https://www.youtube.com/watch?v=LAQ42tTM6bY,US,US (text signal),it s disgusting there should be better animal laws stuff like this makes me so mad people are so ignorant wild animals belong in the wild it s that simple but a lot of stupid selfish people don t care,Legal Risk / Restriction,0.750587522983551
YouTube,lemur pet,Primate,LAQ42tTM6bY,Man Takes His Pet Lemur to Walmart || ViralHog,"Occurred on July 11, 2023 / USA Shoppers stop to talk to a man and his pet lemur at Walmart. Contact licensing@viralhog.com to ...",UgzJRim8U6vqFhlAypR4AaABAg,Lemurs are exotic animals and are illegal to have. Someone please report that douch and hopefully the lemur will be placed in a sanctuary with other lemurs. 😠🚫🚓,2023-07-14T21:49:40Z,https://www.youtube.com/watch?v=LAQ42tTM6bY,US,US (text signal),lemurs are exotic animals and are illegal to have someone please report that douch and hopefully the lemur will be placed in a sanctuary with other lemurs,Legal Risk / Restriction,0.6836561560630798
YouTube,lemur pet,Primate,x5OX79N4cdw,But I Want Lemur Cuddles Too 🥺 #shorts,Corrine is one of our expert animal caretakers and also fields many of our thousands of calls we get on a monthly basis at the ...,UgykXumMNtttHmiA9JB4AaABAg,Can ypu make them as a pet in California ? And are they aggressive and bites ?,2025-03-08T23:23:59Z,https://www.youtube.com/watch?v=x5OX79N4cdw,US,California,can ypu make them as a pet in california and are they aggressive and bites,Legality Awareness,0.6326413154602051
YouTube,ring-tailed lemur pet,Primate,JI0q6ulFVrw,Pet ring tail lemur,,UgyqH2Dn_YgkjKeSeI14AaABAg,I have a marmoset n here in Florida u need a permit,2022-12-06T05:20:51Z,https://www.youtube.com/watch?v=JI0q6ulFVrw,US,Florida,i have a marmoset n here in florida u need a permit,Legal Risk / Restriction,0.5950197577476501
YouTube,ring-tailed lemur pet,Primate,zo2RqaXWi-8,Ringtail Lemurs: My furious rant on them as pets.,"Please excuse my language and how aggravated I am in this video, but people have got to learn!",UgxMZeqgIOejTuCmyap4AaABAg,"Ringtailed lemurs do not make good pets. they can leap extended distances horizontally, will wreak havoc in a house and are highly social animals. you will need several acres of suitable terrain,  and have several of them as they are highly social creatures. In most states of the USA private possession of primates is correctly illegal.",2025-03-30T19:04:58Z,https://www.youtube.com/watch?v=zo2RqaXWi-8,US,US (text signal),ringtailed lemurs do not make good pets they can leap extended distances horizontally will wreak havoc in a house and are highly social animals you will need several acres of suitable terrain and have several of them as they are highly social creatures in most states of the usa private possession of primates is correctly illegal,Legal Risk / Restriction,0.5122867226600647
YouTube,marmoset pet,Primate,C76zK9kvM6w,Marmoset monkey Gigi,,UgztSkud93zbdBm2gbp4AaABAg,It's illegal to own these kinds of monkeys in the USA. How are they getting them into the USA?,2024-10-05T02:15:41Z,https://www.youtube.com/watch?v=C76zK9kvM6w,US,US (text signal),it's illegal to own these kinds of monkeys in the usa how are they getting them into the usa,Legal Risk / Restriction,0.5380074977874756
YouTube,marmoset pet,Primate,C76zK9kvM6w,Marmoset monkey Gigi,,UgwRHbdqYDJmtWCGfYt4AaABAg,What are the laws  to having one here in the states as a pet? Does anyone know?,2023-08-24T15:19:03Z,https://www.youtube.com/watch?v=C76zK9kvM6w,US,US (text signal),what are the laws to having one here in the states as a pet does anyone know,Legal Risk / Restriction,0.6004742383956909
YouTube,marmoset pet,Primate,GKbAcUNgt6Q,Meet the Pygmy Marmoset : Earth&#39;s Smallest Primate!,"What makes these ""finger monkeys"" so special? Join us as we explore the incredible life of the pygmy marmoset, the world's ...",Ugwr2IVZFizgq213k9R4AaABAg,"Their biggest threat is the pet trade but this video almost sounds like a commercial for getting one as a pet. 

Their second threat as is every animals is habitat loss. I think there should be a global law that requires that all use on any land that is now in use can only be expanded up or downwards and that humans should not be allowed to take resource or use any land that requires areas outside the perimeter we use. So if we are cutting down trees, it would have to stop exactly where the last tree fell. If we need more trees than we need to convert some other land that is already in use by humans. I also think it would be a nice addition to my made up global law that we need to relinquish a certain amount of land area that we are already using back permanently back to nature each year. The relinquished land back to nature must be in great condition and all traces of human contamination should have be cleaned up and removed. 

I always want everything for a pet but I would never ever do that. However, despite being so little and cute, I wouldn’t want one or a troop of these. I don’t like the way they move their heads so fast, stops before I would expect it to, and they constantly move their head and in so many different directions. They could just have moved their eyes instead. It makes them like shifty. Plus I was a little grossed out by the way they eat tree sap. No need for stretching the sap back and forth, thin to thick. Their twitchy little critters.",2025-07-16T22:49:23Z,https://www.youtube.com/watch?v=GKbAcUNgt6Q,US,US (text signal),their biggest threat is the pet trade but this video almost sounds like a commercial for getting one as a pet their second threat as is every animals is habitat loss i think there should be a global law that requires that all use on any land that is now in use can only be expanded up or downwards and that humans should not be allowed to take resource or use any land that requires areas outside the perimeter we use so if we are cutting down trees it would have to stop exactly where the last tree fell if we need more trees than we need to convert some other land that is already in use by humans i also think it would be a nice addition to my made up global law that we need to relinquish a certain amount of land area that we are already using back permanently back to nature each year the relinquished land back to nature must be in great condition and all traces of human contamination should have be cleaned up and removed i always want everything for a pet but i would never ever do that however despite being so little and cute i wouldn t want one or a troop of these i don t like the way they move their heads so fast stops before i would expect it to and they constantly move their head and in so many different directions they could just have moved their eyes instead it makes them like shifty plus i was a little grossed out by the way they eat tree sap no need for stretching the sap back and forth thin to thick their twitchy little critters,Legality Awareness,0.7607653737068176
YouTube,marmoset pet,Primate,gvaze1Mmo-0,❤️❤️ || Pocket Monkey || Marmoset || India || Cutest || ❤️❤️,,Ugxf4YSDeWxUbO-an_x4AaABAg,It's illegal to keep them as pets in India how did you got it,2026-01-02T09:31:24Z,https://www.youtube.com/watch?v=gvaze1Mmo-0,US,US (text signal),it's illegal to keep them as pets in india how did you got it,Legal Risk / Restriction,0.5684486627578735
YouTube,marmoset pet,Primate,iVLTmV6xIMU,Pygmy Marmoset as a pet,,UgwUcKtl4LkhA7uO-lt4AaABAg,Owning exotic animals as pets should be banned in every country!,2022-04-15T22:26:26Z,https://www.youtube.com/watch?v=iVLTmV6xIMU,US,US (text signal),owning exotic animals as pets should be banned in every country,Legal Risk / Restriction,0.4994436800479889
YouTube,marmoset pet,Primate,O1AoVqSYimo,ARE MONKEYS EXPENSIVE | PET MARMOSET MONKEY,Jack recently fractured his femur and needed surgery :( just a little update video Insta: @shahahazain Tiktok: shazgetgirls.,UgzTca7bQ0UHO-SwBTh4AaABAg,Your intros should not be 6 mins long about why he’s in a  cage,2021-04-14T02:05:10Z,https://www.youtube.com/watch?v=O1AoVqSYimo,US,US (text signal),your intros should not be 6 mins long about why he s in a cage,Legal Risk / Restriction,0.6208921074867249
YouTube,marmoset pet,Primate,dbZLUHKngj8,A Marmoset Mama | Dr. K&#39;s Exotic Animal ER,Dr. K gives a new primate owner some good advice about proper care for a marmoset monkey. ➡ Subscribe: ...,Ugjf0G3kdcBMVXgCoAEC,"I don't think exotic pets should be illegal, BUT I think the ""conditions for getting a license need too be much stricter. It's too easy to get one, and too many people buy exotic pets without having the knowledge or means to care for one, just because it's ""cute"".",2015-09-08T03:14:02Z,https://www.youtube.com/watch?v=dbZLUHKngj8,US,US (text signal),i don't think exotic pets should be illegal but i think the conditions for getting a license need too be much stricter it's too easy to get one and too many people buy exotic pets without having the knowledge or means to care for one just because it's cute,Legal Risk / Restriction,0.5260717272758484
YouTube,marmoset pet,Primate,kM6EH0fZx-g,A Beautiful Creature at Home Marmoset My new Family Members..❤️. #exoticpets #marmoset #fingermonkey,This is Beautiful Creature 100% Captive Breed They are very comfortable living with humans No Wildlife Violence.,UgyR6rrS-WdRD4zwcYh4AaABAg,Is marmoset legal in india,2026-02-10T04:29:53Z,https://www.youtube.com/watch?v=kM6EH0fZx-g,US,US (text signal),is marmoset legal in india,Legality Awareness,0.5892127156257629
YouTube,marmoset pet,Primate,kM6EH0fZx-g,A Beautiful Creature at Home Marmoset My new Family Members..❤️. #exoticpets #marmoset #fingermonkey,This is Beautiful Creature 100% Captive Breed They are very comfortable living with humans No Wildlife Violence.,Ugw6A8BA8M0mpdDsCtd4AaABAg,Is it not illegal in India??,2024-07-14T17:21:06Z,https://www.youtube.com/watch?v=kM6EH0fZx-g,US,US (text signal),is it not illegal in india,Legal Risk / Restriction,0.5474345684051514
YouTube,pygmy marmoset pet,Primate,S34wD-SYhH0,Common Marmoset Monkey Facts from a Vet,"Marmosets do not make good pets, but they do need vets!",UgwWQIMaSXxOdRjYhyZ4AaABAg,I own several and live in North carolina.    Didnt know they're illegal 😂guess imma criminal now!!,2025-09-29T12:06:13Z,https://www.youtube.com/watch?v=S34wD-SYhH0,US,North Carolina,i own several and live in north carolina didnt know they're illegal guess imma criminal now,Legal Risk / Restriction,0.5917022228240967
YouTube,pygmy marmoset pet,Primate,S34wD-SYhH0,Common Marmoset Monkey Facts from a Vet,"Marmosets do not make good pets, but they do need vets!",UgyEbMtQzCqRRIrAl9R4AaABAg,They are legal to own in certain parts of United States like Texas and Floridas laws allow actually a lot of exotic pet owning,2022-06-20T07:27:46Z,https://www.youtube.com/watch?v=S34wD-SYhH0,US,Texas,they are legal to own in certain parts of united states like texas and floridas laws allow actually a lot of exotic pet owning,Legality Awareness,0.8996629118919373
YouTube,pygmy marmoset pet,Primate,S34wD-SYhH0,Common Marmoset Monkey Facts from a Vet,"Marmosets do not make good pets, but they do need vets!",UgwbHUczByHzTTLdNeN4AaABAg,It's illegal to import any monkey into the US however there are many breeders of these monkeys here in the US and it is legal to keep them as pets in about half the states in the US,2024-06-03T04:20:07Z,https://www.youtube.com/watch?v=S34wD-SYhH0,US,US (text signal),it's illegal to import any monkey into the us however there are many breeders of these monkeys here in the us and it is legal to keep them as pets in about half the states in the us,Legal Risk / Restriction,0.5552578568458557
YouTube,pygmy marmoset pet,Primate,S34wD-SYhH0,Common Marmoset Monkey Facts from a Vet,"Marmosets do not make good pets, but they do need vets!",UgzVGwAGtUzfgljugw54AaABAg,Can you get one if your living in Canada,2023-12-06T20:55:53Z,https://www.youtube.com/watch?v=S34wD-SYhH0,US,US (text signal),can you get one if your living in canada,Legality Awareness,0.6799045205116272
YouTube,pygmy marmoset pet,Primate,S34wD-SYhH0,Common Marmoset Monkey Facts from a Vet,"Marmosets do not make good pets, but they do need vets!",UgwrMhoCiL_gru8AIvZ4AaABAg,It's interesting you say they have made it illegal to import them into the US but it's legal to own them in some places in the US so how are they getting legal monkeys for the many locations in America?😅,2025-02-04T15:03:29Z,https://www.youtube.com/watch?v=S34wD-SYhH0,US,US (text signal),it's interesting you say they have made it illegal to import them into the us but it's legal to own them in some places in the us so how are they getting legal monkeys for the many locations in america,Legal Risk / Restriction,0.4869452714920044
YouTube,pygmy marmoset pet,Primate,S34wD-SYhH0,Common Marmoset Monkey Facts from a Vet,"Marmosets do not make good pets, but they do need vets!",UgysHXPE6BpS70iHiSp4AaABAg,"Not sure if they are illegal to import because there are Breeders for these beautiful creatures in the United States... They are incredibly expensive though, a breeder in NC was charging $5,000. It's not a bad thing to have one as a pet, but you need to remember that if you want to get one, it needs to be to enrich their lives, not solely yours. Spend lots of time with them, don't cage them, feed them a good diet of the things they like, etc. They definitely are not cats or dogs. Do your research.",2026-02-25T13:31:43Z,https://www.youtube.com/watch?v=S34wD-SYhH0,US,US (text signal),not sure if they are illegal to import because there are breeders for these beautiful creatures in the united states they are incredibly expensive though a breeder in nc was charging 5 000 it's not a bad thing to have one as a pet but you need to remember that if you want to get one it needs to be to enrich their lives not solely yours spend lots of time with them don't cage them feed them a good diet of the things they like etc they definitely are not cats or dogs do your research,Legal Risk / Restriction,0.6296902298927307
YouTube,pygmy marmoset pet,Primate,MaMEPjFwiJk,Finger Monkey Transformation 🐒💙 #FingerMonkey #Marmoset #Monkey,,Ugzv7p7dIVZjzi-Xmvt4AaABAg,so cut I want one I have to get my id first to get one and paper work,2023-07-08T19:02:06Z,https://www.youtube.com/watch?v=MaMEPjFwiJk,US,US (text signal),so cut i want one i have to get my id first to get one and paper work,Legality Awareness,0.6008288264274597
YouTube,pygmy marmoset pet,Primate,62Jw4EWEZaU,Pygmy Marmoset | The Smallest Monkey On Earth,shorts #monkey #marmoset #animal #animals #animalfacts #animalshorts #animaldocumentary #nature #wildlife ...,UgxprPnHJfSOLIetCxp4AaABAg,Are they legal in Canada,2026-02-24T01:22:00Z,https://www.youtube.com/watch?v=62Jw4EWEZaU,US,US (text signal),are they legal in canada,Legality Awareness,0.5653836727142334
YouTube,pygmy marmoset pet,Primate,7PckjZ7yrlU,Adorable Finger Marmoset Monkey,Please save and love exotic marmoset monkey. Thank You! #Marmoset #Monkey PygmyMarmoset.,UgwxrMuf7RqFa4MLnx54AaABAg,"Marmosets are often used for research on Human Aging and disease,because their bodies are very close to humans.Sometimes kept as pets,but are very difficult to care for.They require a very specific diet,and access to UV light to stay healthy.The cost of a marmoset can be anywhere from $1500.00 to $4000.00.In some states its illegal to have them as pets,and finding a vet that specializes in primate pet care is also difficult .Also you should never get just 1,they will be very lonely. They are social animals that live in groups or small troops made up of 4 to 15 relatives . They can be very territorial.Their life expectancy is 12 yrs",2022-01-16T17:45:07Z,https://www.youtube.com/watch?v=7PckjZ7yrlU,US,US (text signal),marmosets are often used for research on human aging and disease because their bodies are very close to humans sometimes kept as pets but are very difficult to care for they require a very specific diet and access to uv light to stay healthy the cost of a marmoset can be anywhere from 1500 00 to 4000 00 in some states its illegal to have them as pets and finding a vet that specializes in primate pet care is also difficult also you should never get just 1 they will be very lonely they are social animals that live in groups or small troops made up of 4 to 15 relatives they can be very territorial their life expectancy is 12 yrs,Legal Risk / Restriction,0.7018053531646729
YouTube,pygmy marmoset pet,Primate,ktYrQJ3alFY,MARMOSET monkey&#39;s FREE and HAPPY LIFE with Humans,"MARMOSET monkey's FREE and HAPPY LIFE with Humans Pet Cute Animals brings you the best cute animal compilations, ...",UgyuqoE2K074x0x_TA54AaABAg,"They are so adorable! I wish I could have a monkey but they are illegal here in Pa. I was wondering if your plant that your monkey was eating, is that a philodendron  plant? Cuz they are poisonous. My son had a pet snake (yuk) and put a piece of plant in the aquarium to make it look decorative. Well, the next day the snake was dead.  I hope I didn’t say anything wrong here. I hope your baby is ok and that wasn’t a poisonous  plant. You’re a good monkey mom. Keep an open mind. And take what advice you need and leave (delete) the rest. 
🙉😊♥️♥️♥️",2018-09-03T00:45:56Z,https://www.youtube.com/watch?v=ktYrQJ3alFY,US,US (text signal),they are so adorable i wish i could have a monkey but they are illegal here in pa i was wondering if your plant that your monkey was eating is that a philodendron plant cuz they are poisonous my son had a pet snake yuk and put a piece of plant in the aquarium to make it look decorative well the next day the snake was dead i hope i didn t say anything wrong here i hope your baby is ok and that wasn t a poisonous plant you re a good monkey mom keep an open mind and take what advice you need and leave delete the rest,Legal Risk / Restriction,0.43267884850502014
YouTube,macaque pet,Primate,CE8vEUAeAzY,The Dark Truth Behind Baby Macaque Monkeys and the Pet Trade,"Videos of baby macaque monkeys often go viral because they look cute, playful, or human-like. What most people don't see is the ...",UgyOsXOd6emke2lD7hx4AaABAg,"Alle kennen diese Videos,  es wird ständig die Tierquälerei in den Filmen gemeldet,  aber es  wird nichts dagegen unternommen 😢
Diese Tierquälerei sollte mit hohen Strafen geahndet werden oder gar mit Gefängnis,  aber es ist einfacher es zu ignorieren 😢😢😢😢
Die Plattformen sollten mit bestraft werden wenn sie auf Meldungen nicht reagieren 😊",2026-01-30T04:47:06Z,https://www.youtube.com/watch?v=CE8vEUAeAzY,US,US (text signal),alle kennen diese videos es wird st ndig die tierqu lerei in den filmen gemeldet aber es wird nichts dagegen unternommen diese tierqu lerei sollte mit hohen strafen geahndet werden oder gar mit gef ngnis aber es ist einfacher es zu ignorieren die plattformen sollten mit bestraft werden wenn sie auf meldungen nicht reagieren,Legal Risk / Restriction,0.6965283751487732
YouTube,macaque pet,Primate,_Na0i1aMOGg,Mother Monkey Protects It&#39;s Baby #shorts #animals #monkey #pets #pet,,UgxDEpArJiDDWJrtixl4AaABAg,No debemos agarrar los bebés de los animales😮,2025-10-30T19:20:42Z,https://www.youtube.com/watch?v=_Na0i1aMOGg,US,US (text signal),no debemos agarrar los beb s de los animales,Legal Risk / Restriction,0.6844193339347839
YouTube,macaque pet,Primate,yGua7cc7mRo,Clingy little monkey 🙈 #animal #cute #monkey,,UgxfJQDGe9SGgywYj_d4AaABAg,Animal abusers for profit should be in jail,2025-09-27T06:12:07Z,https://www.youtube.com/watch?v=yGua7cc7mRo,US,US (text signal),animal abusers for profit should be in jail,Legal Risk / Restriction,0.7073094248771667
YouTube,macaque pet,Primate,FzK6Nz73XlA,9 Monkey Breeds People Keep as Pets... But Is It a Good Idea?,Discover the world of monkeys as pets in this informative video! Join us as we explore the challenges and considerations of ...,UgzUojRw6DFbvL6AdYR4AaABAg,Indiana allows monkeys only requirement is you register it to the city and then I paid $300 dollars for mine! I got a newborn long tail .,2025-02-09T01:08:27Z,https://www.youtube.com/watch?v=FzK6Nz73XlA,US,Indiana,indiana allows monkeys only requirement is you register it to the city and then i paid 300 dollars for mine i got a newborn long tail,Legality Awareness,0.7885798811912537
YouTube,pigtail macaque pet,Primate,GAKfOWicmKQ,#monkey #babymonkey #cute #animals #adorable #smallbabymonkey #littlebabymonkey #adorably #funny,,UgwpCXlkezg66r6eGTx4AaABAg,"What are u Gona do with them, and what are u doing, tell me plz. Do u mean harm or good, we all want a no😮😮😮😮😮",2025-12-24T23:09:35Z,https://www.youtube.com/watch?v=GAKfOWicmKQ,US,US (text signal),what are u gona do with them and what are u doing tell me plz do u mean harm or good we all want a no,Legal Risk / Restriction,0.6222569942474365
YouTube,pigtail macaque pet,Primate,HMjE_YaGwZI,Taking a bath to A little baby monkey,,UgygkGMk6eLygSTtsY14AaABAg,Hasta cuando respondera la ley a tanto abuso animal ???,2025-06-29T06:35:06Z,https://www.youtube.com/watch?v=HMjE_YaGwZI,US,US (text signal),hasta cuando respondera la ley a tanto abuso animal,Legal Risk / Restriction,0.6394915580749512
YouTube,pigtail macaque pet,Primate,XbSnpbvpsEk,what are you doing ? Abandoned Balina #monkey,Monkey Discovery what are you doing ? Abandoned Balina #monkey #monkey #abandoned #babymonkey #Joyce #Jacee ...,UgzDpISAM8aU2lofeZh4AaABAg,Pues si la denuncia sirve de algo. Hagalo,2025-11-17T22:45:11Z,https://www.youtube.com/watch?v=XbSnpbvpsEk,US,US (text signal),pues si la denuncia sirve de algo hagalo,Legal Risk / Restriction,0.6325687766075134
YouTube,pigtail macaque pet,Primate,yF4DpkiIS2w,How To Get A Monkey,Here's a short video of 5 helpful information and facts to get a monkey. I hope this helps educate you all and helps those small ...,UgwUaQXDY0myQFxxFMp4AaABAg,Don’t you at lest need a permit in North Carolina?,2018-12-29T23:16:06Z,https://www.youtube.com/watch?v=yF4DpkiIS2w,US,North Carolina,don t you at lest need a permit in north carolina,Legal Risk / Restriction,0.6819836497306824
YouTube,pigtail macaque pet,Primate,hTxdZplR4KE,Which baby monkey do you want to adopt today? #monkey #pets #animals #cuteanimals,,UgxG20xA40XpLC_sCD94AaABAg,We Can't have them in america. At least not in Georgia,2026-01-30T12:44:52Z,https://www.youtube.com/watch?v=hTxdZplR4KE,US,Georgia,we can't have them in america at least not in georgia,Legal Risk / Restriction,0.6109420657157898
YouTube,slow loris pet,Primate,QPPZCc0L0R4,Slow Loris 👹 Cute but Deadly: Know Why!,Slow Loris Cute but Deadly: Know Why! Which animal would you like to see next? Send your request here ...,UgytinSXV-gJ_4BltBR4AaABAg,"Don't make me lick my elbow! I done told you to back off! 
Seriously, stop the illegal trading of endangered animals. Be careful, you may go to prison for snagging one of these cuties.",2025-12-09T17:42:21Z,https://www.youtube.com/watch?v=QPPZCc0L0R4,US,US (text signal),don't make me lick my elbow i done told you to back off seriously stop the illegal trading of endangered animals be careful you may go to prison for snagging one of these cuties,Legal Risk / Restriction,0.6937291622161865
YouTube,slow loris pet,Primate,3YvZodkZSOM,The Truth Behind the Slow Loris Pet Trade #shorts,,UgyonDaVMhICPKKXlgV4AaABAg,And this is why I feel that every person on YouTube that has a little farm or a little this and that was animals it’s just for profit and they do not do what’s best for these animals I think it should be banned.,2023-09-18T19:16:37Z,https://www.youtube.com/watch?v=3YvZodkZSOM,US,US (text signal),and this is why i feel that every person on youtube that has a little farm or a little this and that was animals it s just for profit and they do not do what s best for these animals i think it should be banned,Legal Risk / Restriction,0.7088609933853149
YouTube,slow loris pet,Primate,3YvZodkZSOM,The Truth Behind the Slow Loris Pet Trade #shorts,,Ugy8033NpfynnFFpuH14AaABAg,"What about the humans that are kept illegally in Australia.
Yes the pet trade is wrong
But human traffikers dont have the moral highg ground to judge it",2023-10-14T07:08:01Z,https://www.youtube.com/watch?v=3YvZodkZSOM,US,US (text signal),what about the humans that are kept illegally in australia yes the pet trade is wrong but human traffikers dont have the moral highg ground to judge it,Legal Risk / Restriction,0.35602158308029175
YouTube,slow loris pet,Primate,sNMZo4CZNY8,Slow Loris 🦥 One Of The Cutest But Most Dangerous Animals In The World #shorts,Slow Loris | One Of The Cutest But Most Dangerous Animals In The World #shorts Which animal would you like to see next?,Ugxz1OzqRKCGso3yi1R4AaABAg,"The abhorrent things that are done to slow lorises in the illegal pet trade is heart breaking. As a result of these practices, most of them don’t survive. 💔 They may be cute, but they belong in their native habitat and not as pets.",2022-09-05T00:38:28Z,https://www.youtube.com/watch?v=sNMZo4CZNY8,US,US (text signal),the abhorrent things that are done to slow lorises in the illegal pet trade is heart breaking as a result of these practices most of them don t survive they may be cute but they belong in their native habitat and not as pets,Legal Risk / Restriction,0.3867730498313904
YouTube,slow loris pet,Primate,sNMZo4CZNY8,Slow Loris 🦥 One Of The Cutest But Most Dangerous Animals In The World #shorts,Slow Loris | One Of The Cutest But Most Dangerous Animals In The World #shorts Which animal would you like to see next?,UgxulxMZN4Ll4wqmUtd4AaABAg,Animals in the illegal pet trade have their teeth ripped out. 🤬,2022-09-06T13:30:26Z,https://www.youtube.com/watch?v=sNMZo4CZNY8,US,US (text signal),animals in the illegal pet trade have their teeth ripped out,Legal Risk / Restriction,0.5478228330612183
YouTube,slow loris pet,Primate,zpV7L--cQ8s,Slow Loris Tickle (Sonya The Tickle Lover),"UPDATE: http://www.youtube.com/DmitrySergeyev - the owner of this video. Please, visit his channel. Her name is Sonya and she ...",UgjTkY-lE9DsNHgCoAEC,"Because of their ""cuteness"", videos of pet slow lorises are some of the mostly frequently watched animal-related viral videos on YouTube.[60][123] In March 2011, a newly posted video of a slow loris holding a cocktail umbrella had been viewed more than two million times, while an older video of a slow loris being tickled had been viewed more than six million times.[131] According to Nekaris, these videos are misunderstood by most people who watch them, since most do not realize that it is illegal in most countries to own them as pets and that the slow lorises in the videos are only docile because that is their passive defensive reaction to threatening situations.[123][131] Despite frequent advertisements by pet shops in Japan, the World Conservation Monitoring Centre reported only a few dozen slow lorises were imported in 2006, suggesting frequent smuggling.[83] Slow lorises are also smuggled to China, Taiwan, Europe, Russia, the United States, and Saudi Arabia for use as pets.[130][120][131]",2013-12-04T09:55:26Z,https://www.youtube.com/watch?v=zpV7L--cQ8s,US,US (text signal),because of their cuteness videos of pet slow lorises are some of the mostly frequently watched animal related viral videos on youtube 60 123 in march 2011 a newly posted video of a slow loris holding a cocktail umbrella had been viewed more than two million times while an older video of a slow loris being tickled had been viewed more than six million times 131 according to nekaris these videos are misunderstood by most people who watch them since most do not realize that it is illegal in most countries to own them as pets and that the slow lorises in the videos are only docile because that is their passive defensive reaction to threatening situations 123 131 despite frequent advertisements by pet shops in japan the world conservation monitoring centre reported only a few dozen slow lorises were imported in 2006 suggesting frequent smuggling 83 slow lorises are also smuggled to china taiwan europe russia the united states and saudi arabia for use as pets 130 120 131,Legal Risk / Restriction,0.33768317103385925
