platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,purchase_flag,purchase_category
YouTube,striped mud turtle pet,Turtles / Tortoises,M5Xp86WOn44,these turtle care mistakes need to STOP (things to avoid and care tips),"these turtle care mistakes need to STOP... These are very simple things that every turtle keeper should know, but sometimes don't!",UgxdcOxx8ZIJqVuc-dh4AaABAg,I’m thirteen years old I really wanna get a pet turtle this is really helping me on what I should do thank you so much!!,2023-09-15T02:14:08Z,https://www.youtube.com/watch?v=M5Xp86WOn44,US,US (text signal),i m thirteen years old i really wanna get a pet turtle this is really helping me on what i should do thank you so much,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,a-SAh9jc7fs,How to keep Stinkpot Turtles (Common Musk Turtles) - Pet Care - 15 Facts &amp; Information,"OLD GUIDE! For the 2025 ""STINKPOT TURTLE CARE: 15 Things Beginners MUST Know (The Good, The Bad, & The ...",UgxYzKE4NBB_YYXV0uJ4AaABAg,"I live in Ontario, Canada & it's illegal to buy these turtles. I would LOVE to buy a few of them though!",2022-05-03T04:10:54Z,https://www.youtube.com/watch?v=a-SAh9jc7fs,US,US (text signal),i live in ontario canada it's illegal to buy these turtles i would love to buy a few of them though,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,a-SAh9jc7fs,How to keep Stinkpot Turtles (Common Musk Turtles) - Pet Care - 15 Facts &amp; Information,"OLD GUIDE! For the 2025 ""STINKPOT TURTLE CARE: 15 Things Beginners MUST Know (The Good, The Bad, & The ...",UgwEcS7Td3VLjjd9QIp4AaABAg,Hi I’m buying a musk turtle next week and I have some questions. First question I’m getting a 20 gallon long tank because I’m only getting one but with the filter should I get a 5-20 gallon our a 20- 50 gallon. Second question is it ok if I put water in a separate container and feed it there. That’s all of have more I will definitely ask you. Please respond,2022-07-09T04:55:13Z,https://www.youtube.com/watch?v=a-SAh9jc7fs,US,US (text signal),hi i m buying a musk turtle next week and i have some questions first question i m getting a 20 gallon long tank because i m only getting one but with the filter should i get a 5 20 gallon our a 20 50 gallon second question is it ok if i put water in a separate container and feed it there that s all of have more i will definitely ask you please respond,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,9d9wJDsLvr4,The Best Small Pet Turtles That Can Live in a 40 Gallon Tank,"If you're looking for small turtles for pets, this should be helpful. In this video, I dive into some of the best small turtles. These are ...",UgxObBIDRcwBYMIAtap4AaABAg,If i got one how many would you recommend for me to buy and where would you recommend to purchase them?😊,2026-02-08T16:11:58Z,https://www.youtube.com/watch?v=9d9wJDsLvr4,US,US (text signal),if i got one how many would you recommend for me to buy and where would you recommend to purchase them,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,9d9wJDsLvr4,The Best Small Pet Turtles That Can Live in a 40 Gallon Tank,"If you're looking for small turtles for pets, this should be helpful. In this video, I dive into some of the best small turtles. These are ...",UgxDCmTkKbiHiqkU0W14AaABAg,I think i fell in love with the diamondback terrapin i just can’t afford 300 dollars for it 🥹,2025-09-11T23:54:00Z,https://www.youtube.com/watch?v=9d9wJDsLvr4,US,US (text signal),i think i fell in love with the diamondback terrapin i just can t afford 300 dollars for it,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,6HDd-dc5wgQ,I Built a Pond Aquarium For a Musk Turtle ,Ciao ragazzi! 10 months ago I built a paludarium for vampire crabs at my parents place. Even though it looked good there were ...,Ugw75dsFA0aGB0m7RCR4AaABAg,I have been looking for a musk turtle set up for a little over a year! This set up is amazing! Our poor turtle has been in a small set up and we just got him a bigger tank! I absolutely love this video,2026-01-12T14:33:25Z,https://www.youtube.com/watch?v=6HDd-dc5wgQ,US,US (text signal),i have been looking for a musk turtle set up for a little over a year this set up is amazing our poor turtle has been in a small set up and we just got him a bigger tank i absolutely love this video,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,6HDd-dc5wgQ,I Built a Pond Aquarium For a Musk Turtle ,Ciao ragazzi! 10 months ago I built a paludarium for vampire crabs at my parents place. Even though it looked good there were ...,Ugy9AqORiT8wvH8ZbYJ4AaABAg,"yoo, I love this one!! may I ask u where to buy the uvb/heat lamp u used in the video? would it be suitable for a leopard gecko?",2025-08-19T08:45:55Z,https://www.youtube.com/watch?v=6HDd-dc5wgQ,US,US (text signal),yoo i love this one may i ask u where to buy the uvb heat lamp u used in the video would it be suitable for a leopard gecko,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,4R9HHlFKuJo,Musk Turtle Care Guide/Setup PART 1. Stinkpot (Common Musk Turtle) Keeping and Tank Setup,"Look out for part 2 coming soon! Still more to cover on this species, including Marie going on a diet.... It's hard to say no to her.",UgxaHy5XEvAAhoCyzG94AaABAg,Looking to buy a musk turtle(s). Are they better alone or ok in a pair? How bad do they smell?,2020-09-23T20:43:07Z,https://www.youtube.com/watch?v=4R9HHlFKuJo,US,US (text signal),looking to buy a musk turtle s are they better alone or ok in a pair how bad do they smell,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,YeD_CnQ0V1M,New Musk Turtle Unboxing  Plus Aquascaping Tutorial,New musk turtle aka stink pot turtle unboxing video along with aquascaping tutorial! Shop merch & Reptiles at ...,Ugwb3SdvvK2Ep9OD6Md4AaABAg,This really helped me out because I am going to get a musk turtle soon,2022-12-06T09:20:59Z,https://www.youtube.com/watch?v=YeD_CnQ0V1M,US,US (text signal),this really helped me out because i am going to get a musk turtle soon,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,ySEaa5ZcErM,Turtle Unboxing 2- Musk Turtle Facts!,"I somehow clicked on ""Eastern MUD Turtle"", instead of the ""Eastern MUSK Turtle"" when ordering the turtle in the last unboxing ...",UgxPwrDSrCLeiqZsTEF4AaABAg,After all my research of reptiles im getting led to getting a turtle/fish tank. I live in wi also btw.,2020-03-10T01:31:12Z,https://www.youtube.com/watch?v=ySEaa5ZcErM,US,US (text signal),after all my research of reptiles im getting led to getting a turtle fish tank i live in wi also btw,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,ySEaa5ZcErM,Turtle Unboxing 2- Musk Turtle Facts!,"I somehow clicked on ""Eastern MUD Turtle"", instead of the ""Eastern MUSK Turtle"" when ordering the turtle in the last unboxing ...",Ugz9YWKAGz239Fb9eB94AaABAg,Can u get a musk turtle in Australia PLS SOMEONE TELL ME,2019-05-06T01:20:52Z,https://www.youtube.com/watch?v=ySEaa5ZcErM,US,US (text signal),can u get a musk turtle in australia pls someone tell me,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,ySEaa5ZcErM,Turtle Unboxing 2- Musk Turtle Facts!,"I somehow clicked on ""Eastern MUD Turtle"", instead of the ""Eastern MUSK Turtle"" when ordering the turtle in the last unboxing ...",Ugy_yHLiUqKzXfdMRCV4AaABAg,Who else is what Hong these cause they are interested in buying them ;-;,2020-07-22T02:38:38Z,https://www.youtube.com/watch?v=ySEaa5ZcErM,US,US (text signal),who else is what hong these cause they are interested in buying them,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,ySEaa5ZcErM,Turtle Unboxing 2- Musk Turtle Facts!,"I somehow clicked on ""Eastern MUD Turtle"", instead of the ""Eastern MUSK Turtle"" when ordering the turtle in the last unboxing ...",UgwC2RwSPLQq20YC38l4AaABAg,hi where do u order your snakes from,2018-02-17T21:30:29Z,https://www.youtube.com/watch?v=ySEaa5ZcErM,US,US (text signal),hi where do u order your snakes from,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,g6vRYKwCsFE,Five of the Best Pet Turtles You Could Possibly Get!,"So you think you want a pet turtle, but you aren't sure which turtle is right for you. Clint looks over the pros and cons of five of the ...",Ugx_kj1RheCnPqyTfTJ4AaABAg,"Every single one of these ""best to own"" videos make me want to own every single on of the reptiles you present. Seriously. You could advertise anything, and I'd want to buy it. Even if it was something completely duping me out of my money. Though, all the reptiles you talk about are most definitely NOT duping anyone out of their money, this is just pure love for these animals, and that is FANtastic.",2018-07-05T03:09:15Z,https://www.youtube.com/watch?v=g6vRYKwCsFE,US,US (text signal),every single one of these best to own videos make me want to own every single on of the reptiles you present seriously you could advertise anything and i'd want to buy it even if it was something completely duping me out of my money though all the reptiles you talk about are most definitely not duping anyone out of their money this is just pure love for these animals and that is fantastic,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,g6vRYKwCsFE,Five of the Best Pet Turtles You Could Possibly Get!,"So you think you want a pet turtle, but you aren't sure which turtle is right for you. Clint looks over the pros and cons of five of the ...",UgwmYKIJlqeh7FuzABx4AaABAg,I want a tortoise! I will leave all my stuff to my tortoise when i die since they'll outlive me😂😂,2018-11-18T07:28:57Z,https://www.youtube.com/watch?v=g6vRYKwCsFE,US,US (text signal),i want a tortoise i will leave all my stuff to my tortoise when i die since they'll outlive me,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,g6vRYKwCsFE,Five of the Best Pet Turtles You Could Possibly Get!,"So you think you want a pet turtle, but you aren't sure which turtle is right for you. Clint looks over the pros and cons of five of the ...",UgxAvhuhW0RgYk8gpap4AaABAg,Oh Clint I was thinking of getting a turtle and then I see this video. Just awesome !!! Very good vid by thr way.,2018-03-24T11:37:39Z,https://www.youtube.com/watch?v=g6vRYKwCsFE,US,US (text signal),oh clint i was thinking of getting a turtle and then i see this video just awesome very good vid by thr way,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,g6vRYKwCsFE,Five of the Best Pet Turtles You Could Possibly Get!,"So you think you want a pet turtle, but you aren't sure which turtle is right for you. Clint looks over the pros and cons of five of the ...",UgxmklXuctGuLIjqMIV4AaABAg,Thank you soooooooooooooo much you have encouraged me to actully get a box turtle!!!!!!!!!!!!!,2020-11-21T19:56:03Z,https://www.youtube.com/watch?v=g6vRYKwCsFE,US,US (text signal),thank you soooooooooooooo much you have encouraged me to actully get a box turtle,Purchase Related,Turtles / Tortoises
YouTube,musk turtle pet,Turtles / Tortoises,g6vRYKwCsFE,Five of the Best Pet Turtles You Could Possibly Get!,"So you think you want a pet turtle, but you aren't sure which turtle is right for you. Clint looks over the pros and cons of five of the ...",UgydFkkIvBX-TCX7zPl4AaABAg,"i saw a diamondback terrapin at my local repstore and i fell in love. they were babies and were following me all along their tank. that was 3 weeks ago and i keep wanting to go back and get them, but i've never owned turtles.",2019-02-10T00:10:13Z,https://www.youtube.com/watch?v=g6vRYKwCsFE,US,US (text signal),i saw a diamondback terrapin at my local repstore and i fell in love they were babies and were following me all along their tank that was 3 weeks ago and i keep wanting to go back and get them but i've never owned turtles,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,jCYVlBlXz3Y,"The BEST Pet Turtle!? Painted Turtles, info and care video",Eastern painted turtles are some of the best pet turtles in the world! In this video I'll show you my painted turtles and tell you what ...,UgwCGEwZeqgwKfnICcp4AaABAg,Just found me one a couple weeks ago,2025-06-04T00:34:44Z,https://www.youtube.com/watch?v=jCYVlBlXz3Y,US,US (text signal),just found me one a couple weeks ago,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,ynGT2yHS_-0,RED EARED SLIDER AND PAINTED TURTLE CARE GUIDE,Today we're going over red eared slider and painted turtle care and some of the specific details of how to care for them. Sliders ...,UgyI-SFVpZHJodo3ySV4AaABAg,This was a very helpful video. I bought a small aquarium (10 gallon) from Facebook market yesterday and saw a slider (about 6-8 inches) being kept in another 10 gallon. I had an empty 55 at home and offered to take the turtle off their hands.,2020-07-14T12:02:54Z,https://www.youtube.com/watch?v=ynGT2yHS_-0,US,US (text signal),this was a very helpful video i bought a small aquarium 10 gallon from facebook market yesterday and saw a slider about 6 8 inches being kept in another 10 gallon i had an empty 55 at home and offered to take the turtle off their hands,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,ynGT2yHS_-0,RED EARED SLIDER AND PAINTED TURTLE CARE GUIDE,Today we're going over red eared slider and painted turtle care and some of the specific details of how to care for them. Sliders ...,UgwXLi2xyUEbDbCWh394AaABAg,"I really want a turtle bc my mom got me a turtle before but they got to be too much work because I was little and I wasn't helping. I'm now older and have freetime,even before quarantine!",2020-08-02T02:13:31Z,https://www.youtube.com/watch?v=ynGT2yHS_-0,US,US (text signal),i really want a turtle bc my mom got me a turtle before but they got to be too much work because i was little and i wasn't helping i'm now older and have freetime even before quarantine,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,ynGT2yHS_-0,RED EARED SLIDER AND PAINTED TURTLE CARE GUIDE,Today we're going over red eared slider and painted turtle care and some of the specific details of how to care for them. Sliders ...,UgyBfhho9RXi5DQzJXV4AaABAg,Thank you for the advice I’m gonna get a turtle a slider or a painted turtle🐢🐢,2021-02-18T22:09:24Z,https://www.youtube.com/watch?v=ynGT2yHS_-0,US,US (text signal),thank you for the advice i m gonna get a turtle a slider or a painted turtle,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,ynGT2yHS_-0,RED EARED SLIDER AND PAINTED TURTLE CARE GUIDE,Today we're going over red eared slider and painted turtle care and some of the specific details of how to care for them. Sliders ...,Ugy2ePMjk-iSw5lDVIV4AaABAg,I might me getting a pet turtle and you gave me so much information! Tysm!,2020-05-25T14:52:00Z,https://www.youtube.com/watch?v=ynGT2yHS_-0,US,US (text signal),i might me getting a pet turtle and you gave me so much information tysm,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,3pfe2ORLKQY,COMPLETE CARE GUIDE - The Painted Turtle,In this video I go over everything for a Painted Turtles care. If you have not yet checked out my social media… Instagram: ...,UgzjgnNQLBUT3BXyI-F4AaABAg,Nope I just bought two under four inches here in Wa at pet smart.,2021-06-02T23:16:12Z,https://www.youtube.com/watch?v=3pfe2ORLKQY,US,US (text signal),nope i just bought two under four inches here in wa at pet smart,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,a80Hu_QzZHc,Our Eastern Painted Turtle!,,Ugz7_Uvk3BcBs7BQlqB4AaABAg,"I wish I had one , these look amazing but are expensive here in India.",2024-10-05T12:12:10Z,https://www.youtube.com/watch?v=a80Hu_QzZHc,US,US (text signal),i wish i had one these look amazing but are expensive here in india,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,u6il6n5e3vk,WE GOT A BABY TURTLE!!,,UgxMHveAg36Gfe_2HrB4AaABAg,If you make me buy another reptile I swear... 🫣,2025-03-20T23:47:07Z,https://www.youtube.com/watch?v=u6il6n5e3vk,US,US (text signal),if you make me buy another reptile i swear,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,ns5wpAYUwss,I Transformed an Abandoned Turtle’s Home,Merch (new axolotl hoodie): https://terragreenstore.com/ In this video I bought an abandoned turtle's enclosure and transformed it ...,Ugw9oNFXtN5Shy-U0IV4AaABAg,"Your videos convinced me to buy a pet axolotl, he's around 2-3 weeks old I would assume and you've taught me how to properly make a cage through entertaining videos. Thank you",2025-03-09T12:02:16Z,https://www.youtube.com/watch?v=ns5wpAYUwss,US,US (text signal),your videos convinced me to buy a pet axolotl he's around 2 3 weeks old i would assume and you've taught me how to properly make a cage through entertaining videos thank you,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,TTa49hWL0HM,How to Keep Your Turtle Happy,Learn how to keep your turtle happy with this guide from wikiHow: https://www.wikihow.com/Keep-Your-Turtle-Happy Follow our ...,UgzGN7Jmbk2Jc42c_HJ4AaABAg,Where do you buy a turtle? In Australia,2023-05-27T04:48:29Z,https://www.youtube.com/watch?v=TTa49hWL0HM,US,US (text signal),where do you buy a turtle in australia,Purchase Related,Turtles / Tortoises
YouTube,painted turtle pet,Turtles / Tortoises,yw-daYhMdhU,New Turtle Parent? Red-Eared Slider Care Guide for Beginners (Happy &amp; Healthy Pets!),Red Eared Slider Turtle | Care & Facts SUBSCRIBE HERE ▷ https://bit.ly/2wjp6UY DISCORD: https://discord.gg/YXnhdmutDa,UgwyXAjrHNkmW6uRkV94AaABAg,"Went to a pet store tonight on a weird instinct. Wanted to get a betta. I walked by a huge tank, and one of these little fellas swam to the glass. Just him in there, all alone. He looked at me and interacted with me to an odd degree, like an Oscar fish would I’d describe it. The store wouldn’t let me buy him bc they were less than 30 min from closing. I told the worker that I hope no one buys him before I get there tomorrow morning. The worker said not likely, he’s been here a while :/ Well, starting at 10am tomorrow, Poseidon has a home and he won’t be alone anymore. He’s adult sized, lord knows how long he’s been there. What I do know is that he will live like a king for the rest of his days and I’m excited",2025-09-07T03:53:38Z,https://www.youtube.com/watch?v=yw-daYhMdhU,US,US (text signal),went to a pet store tonight on a weird instinct wanted to get a betta i walked by a huge tank and one of these little fellas swam to the glass just him in there all alone he looked at me and interacted with me to an odd degree like an oscar fish would i d describe it the store wouldn t let me buy him bc they were less than 30 min from closing i told the worker that i hope no one buys him before i get there tomorrow morning the worker said not likely he s been here a while well starting at 10am tomorrow poseidon has a home and he won t be alone anymore he s adult sized lord knows how long he s been there what i do know is that he will live like a king for the rest of his days and i m excited,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,nBqwbuicp1g,Red Eared Slider Turtle Care: Everything you need to know,"Today's video is all about Red Eared Slider Care. I will review everything that you need in their tank, and the different tasks you ...",UgznHELNtbGZ6UEAxRN4AaABAg,how can I convince my mom to let me get a turtle like that,2026-02-22T18:34:29Z,https://www.youtube.com/watch?v=nBqwbuicp1g,US,US (text signal),how can i convince my mom to let me get a turtle like that,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,nBqwbuicp1g,Red Eared Slider Turtle Care: Everything you need to know,"Today's video is all about Red Eared Slider Care. I will review everything that you need in their tank, and the different tasks you ...",UgwryoHwTYkrvpJsFs14AaABAg,Great video .. would love to have one not sure we can in the United Kingdom cause they are classed as invasive species,2024-10-21T16:56:14Z,https://www.youtube.com/watch?v=nBqwbuicp1g,US,US (text signal),great video would love to have one not sure we can in the united kingdom cause they are classed as invasive species,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,nBqwbuicp1g,Red Eared Slider Turtle Care: Everything you need to know,"Today's video is all about Red Eared Slider Care. I will review everything that you need in their tank, and the different tasks you ...",Ugxm5qx8UlhAoBvY_lJ4AaABAg,"Thanks for this! My turtle has the opposite things of what you mentioned, which is really sad. My dad and I are saving up to buy the items in this video, because they’re really pricey!❤",2026-01-05T12:36:59Z,https://www.youtube.com/watch?v=nBqwbuicp1g,US,US (text signal),thanks for this my turtle has the opposite things of what you mentioned which is really sad my dad and i are saving up to buy the items in this video because they re really pricey,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,_6OXJaMFwZ8,"Red-Eared Slider, The Best Pet Turtle?",The red eared slider (Trachemys scripta elegans) is probably the most popular aquatic turtle available today. They are beautiful ...,Ugzlol0Qr_RW6ijIfNx4AaABAg,"I purchased a Red Eared Slider for my 6 year old son...$10 while exiting the 4 train in NYC. ""He"" was so cute!! After I had exchanged $ for pet, I asked,  ""what does it eat?"" ""How do I take care of it?"" The seller had no idea...""feed 'em lettuce...""  So my turtle educating began. First,  ""what kind of turtle is this???""  Then,  the shock of my life!!!  A HUGE tank, basking lights,  UV lights,  a turtle dock,  a filter (a BIG filter!! Yuck!!), food,  etc...  Next,  a trip to the pet store...$400 later....I SHOULD HAVE RESEARCHED THIS PURCHASE,  however,  all thanks to God, I got everything needed to properly care for a split-second costly decision!!  And, my son loves his boy ""Windy"" (who,  upon education,  I believe is a female!!)",2020-10-27T09:36:38Z,https://www.youtube.com/watch?v=_6OXJaMFwZ8,US,US (text signal),i purchased a red eared slider for my 6 year old son 10 while exiting the 4 train in nyc he was so cute after i had exchanged for pet i asked what does it eat how do i take care of it the seller had no idea feed 'em lettuce so my turtle educating began first what kind of turtle is this then the shock of my life a huge tank basking lights uv lights a turtle dock a filter a big filter yuck food etc next a trip to the pet store 400 later i should have researched this purchase however all thanks to god i got everything needed to properly care for a split second costly decision and my son loves his boy windy who upon education i believe is a female,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,iIKl4JucwHQ,Red Eared Slider Turtle Care: Beginner Guide,"Red Eared Slider Turtle is a very popular pet reptile and has a long history in the pet trade. But because of a lack of knowledge, ...",Ugz4TKz8m1-ht57BWU54AaABAg,I saw some on the market yesterday and almost impulse buy them. I didn't know these little suckers are so costly. I hope I can take one home in the future,2024-01-19T02:40:46Z,https://www.youtube.com/watch?v=iIKl4JucwHQ,US,US (text signal),i saw some on the market yesterday and almost impulse buy them i didn't know these little suckers are so costly i hope i can take one home in the future,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,LbmdrXjVUeA,Two headed turtle Update‼️,,UgzUOMNoMfDk1guR6Kp4AaABAg,"Awe. Thank you for taking care of this marvelous creature. A live two headed turtle...🐢 I want 1 now..or 2.😊
ALL LIVES MATTER!!!",2024-12-02T21:39:21Z,https://www.youtube.com/watch?v=LbmdrXjVUeA,US,US (text signal),awe thank you for taking care of this marvelous creature a live two headed turtle i want 1 now or 2 all lives matter,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,YpSkyducmh4,Get to Know: The Red-Eared Slider,,UgwyKVWzd1KK715RwRV4AaABAg,Hi. I have a red eared slider looking to upgrade my tank to 55 or 75!,2024-07-14T00:14:55Z,https://www.youtube.com/watch?v=YpSkyducmh4,US,US (text signal),hi i have a red eared slider looking to upgrade my tank to 55 or 75,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,YpSkyducmh4,Get to Know: The Red-Eared Slider,,UgzG8-vacPNFfxz8qX54AaABAg,"I saw these at petco here at NY state in carles place and I'm getting on soon enough, they're very adorable but also your the best pet store",2025-10-13T19:01:17Z,https://www.youtube.com/watch?v=YpSkyducmh4,US,US (text signal),i saw these at petco here at ny state in carles place and i'm getting on soon enough they're very adorable but also your the best pet store,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,2lvoC99MWfA,Adult Red-Eared Slider Setup - Pet Turtle Care is EASY!,"LLYT here, in this video I assemble a 75 gallon aquarium for my red-eared slider turtle. It also works for many other aquatic turtle ...",Ugz_VOYutXzq3Ir1Ihx4AaABAg,"For $150 I’d buy this in a heart beat! However, $350 is more than my new tank alone 😢",2023-12-31T23:33:38Z,https://www.youtube.com/watch?v=2lvoC99MWfA,US,US (text signal),for 150 i d buy this in a heart beat however 350 is more than my new tank alone,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,2lvoC99MWfA,Adult Red-Eared Slider Setup - Pet Turtle Care is EASY!,"LLYT here, in this video I assemble a 75 gallon aquarium for my red-eared slider turtle. It also works for many other aquatic turtle ...",UgxXktV254nEsVmA83d4AaABAg,"please tell me the website where I can buy such a hiding place for the turtle, I mean the trunk in the aquarium?",2024-04-30T13:17:10Z,https://www.youtube.com/watch?v=2lvoC99MWfA,US,US (text signal),please tell me the website where i can buy such a hiding place for the turtle i mean the trunk in the aquarium,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,2lvoC99MWfA,Adult Red-Eared Slider Setup - Pet Turtle Care is EASY!,"LLYT here, in this video I assemble a 75 gallon aquarium for my red-eared slider turtle. It also works for many other aquatic turtle ...",UgyqmcbFkUJlIGBJKyh4AaABAg,For Christmas i got $200 in pet co/pet smart gift cards i have a large tank and lights but i cant have those big filters because of my stand and i have 3 filters that still dont do the job very well and take up space i am planning on buying a basking rock which will be an upgrade. Do you have anything else in mind i should buy?,2024-12-25T16:36:20Z,https://www.youtube.com/watch?v=2lvoC99MWfA,US,US (text signal),for christmas i got 200 in pet co pet smart gift cards i have a large tank and lights but i cant have those big filters because of my stand and i have 3 filters that still dont do the job very well and take up space i am planning on buying a basking rock which will be an upgrade do you have anything else in mind i should buy,Purchase Related,Turtles / Tortoises
YouTube,slider turtle pet,Turtles / Tortoises,W5lkGRPBWtE,Rescued Turtle Update 🐢 #pets #animals #aquarium #wildlife #nature,,UgwN6dpkodMJaFAoRtF4AaABAg,Where did u buy this water bucket pls tell me i also need for my turtle,2025-05-19T08:07:43Z,https://www.youtube.com/watch?v=W5lkGRPBWtE,US,US (text signal),where did u buy this water bucket pls tell me i also need for my turtle,Purchase Related,Turtles / Tortoises
YouTube,hispaniolan slider pet,Turtles / Tortoises,1VGxeBVU0O4,Good News and Bad News: Dominican Red Mountain Boas,Time for an update on our boas! Will they have babies?!,UgxQS419u8LP_lRRQ1x4AaABAg,"As you know Colin, I am one of those very interested in at least one of those babies whenever it might happen. Please keep me at the top of the list.
""Stickman Snakes"" really looks forward adding those to my collection. Good luck with continued effort! I sure hope to see it happen because they are so beautiful!!!",2022-05-01T07:42:45Z,https://www.youtube.com/watch?v=1VGxeBVU0O4,US,US (text signal),as you know colin i am one of those very interested in at least one of those babies whenever it might happen please keep me at the top of the list stickman snakes really looks forward adding those to my collection good luck with continued effort i sure hope to see it happen because they are so beautiful,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,tufLQvwbF5A,*AMAZING* DIY Spotted Turtle Ecosystem,SECOND CHANNEL - @Danoramic https://patreon.com/DanTheTurtleMan https://teespring.com/stores/dantheturtleman Peep this ...,UgyvIe0Ckk8YR668wP14AaABAg,im so interested in turtes…. and dantheturtleman,2024-07-24T12:01:20Z,https://www.youtube.com/watch?v=tufLQvwbF5A,US,US (text signal),im so interested in turtes and dantheturtleman,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,tufLQvwbF5A,*AMAZING* DIY Spotted Turtle Ecosystem,SECOND CHANNEL - @Danoramic https://patreon.com/DanTheTurtleMan https://teespring.com/stores/dantheturtleman Peep this ...,UgzsrHt2VKA7YqivNql4AaABAg,Somebody plz tell me a legit turtle buying website,2024-05-27T07:37:58Z,https://www.youtube.com/watch?v=tufLQvwbF5A,US,US (text signal),somebody plz tell me a legit turtle buying website,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,wSo1BpPlr2s,Spotted Turtle Care,"Anthony, of theTurtleRoom.com, shares methods in care that he employs for his group of Spotted Turtles (Clemmys guttata).",UgzQIy3-TbXA6Coq86p4AaABAg,"Someone Help me! I'm turning 13 in the summer and I feel like getting a spotted turtle.
How much is the setup, what do you need, and where do you buy them? Also, what temp do they need to be?",2018-03-13T21:32:04Z,https://www.youtube.com/watch?v=wSo1BpPlr2s,US,US (text signal),someone help me i'm turning 13 in the summer and i feel like getting a spotted turtle how much is the setup what do you need and where do you buy them also what temp do they need to be,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,RV-RzqY-aBg,Pet Turtles That Stay SMALL!,https://patreon.com/DanTheGuppyMan Greg's Channel -https://www.youtube.com/channel/UCdp2TTK2ufQjHVOPVIhn9hQ ...,Ugwe8dxtPmSJ7ohn2k94AaABAg,Thx for the video I was trying to convince my mum to buy me a turtle. These turtles are perfect for me to keep thank you so much.❤❤❤. Somehow this video convinced her to get me one.🎉,2024-08-04T11:20:13Z,https://www.youtube.com/watch?v=RV-RzqY-aBg,US,US (text signal),thx for the video i was trying to convince my mum to buy me a turtle these turtles are perfect for me to keep thank you so much somehow this video convinced her to get me one,Purchase Related,Turtles / Tortoises
